"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","Genus","Species","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"512",26,"Argentina","San Nicolas",9,2,2,0.7762,"Mimozyganthus","carinatus",270,1355,3.666666667,161.7062053,NA,0.021308522,400,160000,3.461607668,38.91306285,"Wood","Mimozyganthus carinatus"
"513",26,"Argentina","San Nicolas",9,2,2,0.7762,"Lycium","ciliatum",5,220,2.19,288.8379705,NA,1.960888889,20,200,NA,NA,"Wood","Lycium ciliatum"
"514",27,"Argentina","San Nicolas",9,3,1,0.777,"Pappophorum","caespitosum",5,100,24,160.0398633,NA,2.341916667,40,900,NA,NA,"Grass","Pappophorum caespitosum"
"515",27,"Argentina","San Nicolas",9,3,1,0.777,"Lycium","ciliatum",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Lycium ciliatum"
"516",27,"Argentina","San Nicolas",9,3,1,0.777,"Rhynchosida","physocalyx",5,22,4,197.9716024,NA,4.88,30,400,NA,NA,"Herb","Rhynchosida physocalyx"
"517",27,"Argentina","San Nicolas",9,3,1,0.777,"Cordobia","argentea",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Cordobia argentea"
"518",27,"Argentina","San Nicolas",9,3,1,0.777,"Moya","spinosa",NA,39,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Moya spinosa"
"519",27,"Argentina","San Nicolas",9,3,1,0.777,"Mimozyganthus","carinatus",205,932,4.88,145.9485189,NA,0.028994521,400,2e+05,3.179265034,38.98770199,"Wood","Mimozyganthus carinatus"
"520",27,"Argentina","San Nicolas",9,3,1,0.777,"Tabebuia","nodosa",45,206,1.553333333,60.97506373,NA,0.737444444,400,160000,2.224036988,44.92742598,"Wood","Tabebuia nodosa"
"521",27,"Argentina","San Nicolas",9,3,1,0.777,"Geoffroea","decorticans",15,245,4.2,146.3757116,NA,0.593384615,100,2500,NA,NA,"Wood","Geoffroea decorticans"
"522",27,"Argentina","San Nicolas",9,3,1,0.777,"Cucurbitella","asperata",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cucurbitella asperata"
"523",27,"Argentina","San Nicolas",9,3,1,0.777,"Larrea","divaricata",130,1001,1.395,121.8450572,NA,0.713403367,220,50000,2.786299421,41.20652036,"Wood","Larrea divaricata"
"524",27,"Argentina","San Nicolas",9,3,1,0.777,"Wissadula","densiflora",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Wissadula densiflora"
"525",27,"Argentina","San Nicolas",9,3,1,0.777,"Capsicum","chacoense",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Capsicum chacoense"
"526",27,"Argentina","San Nicolas",9,3,1,0.777,"Trichloris","crinita",85,683,29.3,190.0802684,NA,1.752026389,100,2000,2.333872587,38.10301284,"Grass","Trichloris crinita"
"527",27,"Argentina","San Nicolas",9,3,1,0.777,"Lantana","grisebachii",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Lantana grisebachii"
"528",27,"Argentina","San Nicolas",9,3,1,0.777,"Digitaria","californica",5,56,18,257.8988764,NA,2.869125,40,600,NA,NA,"Grass","Digitaria californica"
"529",27,"Argentina","San Nicolas",9,3,1,0.777,"Lycium","chilense",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Lycium chilense"
"530",27,"Argentina","San Nicolas",9,3,1,0.777,"Tweedia","brunonis",1,5,8.3,256.5873016,NA,1.6165,50,200,NA,NA,"Herb","Tweedia brunonis"
"531",27,"Argentina","San Nicolas",9,3,1,0.777,"Tragia","hieronymi",25,182,2.79,261.3155116,NA,2.468618413,30,1600,3.185419993,42.04209735,"Herb","Tragia hieronymi"
"532",27,"Argentina","San Nicolas",9,3,1,0.777,"Prosopis","torquata",105,425,4.433333333,156.8527553,NA,0.038055009,300,160000,2.8846103,39.5312149,"Wood","Prosopis torquata"
"533",27,"Argentina","San Nicolas",9,3,1,0.777,"Setaria","pampeana",NA,293,NA,NA,NA,NA,NA,NA,3.241438622,37.57090645,"Grass","Setaria pampeana"
"534",27,"Argentina","San Nicolas",9,3,1,0.777,"Prosopis","flexuosa",185,1894,7.16,81.49058345,NA,0.039717455,900,640000,3.304205448,43.96682851,"Wood","Prosopis flexuosa"
"535",27,"Argentina","San Nicolas",9,3,1,0.777,"Parkinsonia","praecox",145,912,2.066666667,144.7381238,NA,0.134488092,600,90000,2.823870063,43.5875309,"Wood","Parkinsonia praecox"
"536",27,"Argentina","San Nicolas",9,3,1,0.777,"Aspidosperma","quebracho-blanco",95,526,3.37,47.35592013,NA,2.0165,800,560000,2.085651854,45.37057613,"Wood","Aspidosperma quebracho-blanco"
"537",27,"Argentina","San Nicolas",9,3,1,0.777,"Pseudabutilon","cinereum",20,206,4.2875,225.1601752,NA,7.185516667,40,900,1.877149746,44.67378857,"Wood","Pseudabutilon cinereum"
"538",27,"Argentina","San Nicolas",9,3,1,0.777,"Setaria","lachnea",63,229,18.275,338.7118858,NA,7.55732877,70,1500,2.549184117,36.53642556,"Grass","Setaria lachnea"
"539",27,"Argentina","San Nicolas",9,3,1,0.777,"Sida","sp.",64,757,3.371666667,303.9562203,NA,3.762455556,20,600,3.096313605,36.19685086,"Herb","Sida sp."
"540",27,"Argentina","San Nicolas",9,3,1,0.777,"Aristida","mendocina",20,237,24.6,136.5289256,NA,1.652,50,2500,NA,NA,"Grass","Aristida mendocina"
"541",27,"Argentina","San Nicolas",9,3,1,0.777,"Acacia","furcatispina",15,245,1.3,233.2167832,NA,0.025653846,100,15000,NA,NA,"Wood","Acacia furcatispina"
"542",27,"Argentina","San Nicolas",9,3,1,0.777,"Gouinia","paraguayensis",NA,125,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Gouinia paraguayensis"
"543",27,"Argentina","San Nicolas",9,3,1,0.777,"Trichloris","pluriflora",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Trichloris pluriflora"
"544",27,"Argentina","San Nicolas",9,3,1,0.777,"Eragrostis","orthoclada",NA,35,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eragrostis orthoclada"
"545",27,"Argentina","San Nicolas",9,3,1,0.777,"Caesalpinia","gilliesii",NA,43,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Caesalpinia gilliesii"
"546",27,"Argentina","San Nicolas",9,3,1,0.777,"Ziziphus","mistol",290,785,3.8425,93.7747171,NA,4.560341667,600,420000,NA,NA,"Wood","Ziziphus mistol"
"547",27,"Argentina","San Nicolas",9,3,1,0.777,"Senna","aphylla",25,147,13.74,26.75066557,NA,1.016071429,150,15000,1.829826253,43.12511759,"Wood","Senna aphylla"
"548",27,"Argentina","San Nicolas",9,3,1,0.777,"Disakisperma","dubium",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Disakisperma dubium"
"549",27,"Argentina","San Nicolas",9,3,1,0.777,"Mimosa","farinosa",107,396,1.4625,165.0137514,NA,0.069288965,200,30000,3.11248631,41.47815551,"Wood","Mimosa farinosa"
"550",27,"Argentina","San Nicolas",9,3,1,0.777,"Sporobolus","pyramidatus",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Sporobolus pyramidatus"
"551",27,"Argentina","San Nicolas",9,3,1,0.777,"Condalia","microphylla",20,85,0.8,153.3847144,NA,0.082774502,100,2500,4.017966647,40.87473698,"Wood","Condalia microphylla"
"552",27,"Argentina","San Nicolas",9,3,1,0.777,"Galactia","texana",5,18,3.9,319.7333333,NA,3.597,30,200,NA,NA,"Wood","Galactia texana"
"553",27,"Argentina","San Nicolas",9,3,1,0.777,"Celtis","chichape",195,1276,4.275,163.2690204,NA,6.8351,200,60000,3.02934492,32.81291522,"Wood","Celtis chichape"
"554",27,"Argentina","San Nicolas",9,3,1,0.777,"Atamisquea","emarginata",55,794,2.6,62.23191099,NA,0.601229293,300,120000,3.243220963,38.27848804,"Wood","Atamisquea emarginata"
"555",27,"Argentina","San Nicolas",9,3,1,0.777,"Synedrellopsis","grisebachii",NA,93,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Synedrellopsis grisebachii"
"556",27,"Argentina","San Nicolas",9,3,1,0.777,"Araujia","odorata",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Araujia odorata"
"557",10,"Argentina","San Ramon",4,1,3,0.5064,"Rumex","acetosella",70,389,3.742857143,89.13918805,0.244521884,0.780644444,NA,NA,1.287624524,40.43062354,"Herb","Rumex acetosella"
"558",10,"Argentina","San Ramon",4,1,3,0.5064,"Mulinum","spinosum",12,16,4.455,23.87861008,0.469260085,0.819666667,37,5616,0.332322774,43.30906977,"Wood","Mulinum spinosum"
"559",10,"Argentina","San Ramon",4,1,3,0.5064,"Cerastium","arvense",2,19,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"560",10,"Argentina","San Ramon",4,1,3,0.5064,"Galium","richardianum",3,10,0.49,105,0.357142857,0.021,NA,NA,NA,NA,"Herb","Galium richardianum"
"561",10,"Argentina","San Ramon",4,1,3,0.5064,"Poa","lanuginosa",1,11,12,49.33268859,0.449565217,0.728714286,12,42,NA,NA,"Grass","Poa lanuginosa"
"562",10,"Argentina","San Ramon",4,1,3,0.5064,"Sisyrinchium","arenarium",7,58,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Sisyrinchium arenarium"
"563",10,"Argentina","San Ramon",4,1,3,0.5064,"Adesmia","sp.",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Adesmia sp."
"564",10,"Argentina","San Ramon",4,1,3,0.5064,"Pappostipa","speciosa major",34,211,19,49.64827407,0.619435361,0.737474603,31,2714,0.486529757,26.461975,"Grass","Pappostipa speciosa"
"565",10,"Argentina","San Ramon",4,1,3,0.5064,"Hypochaeris","hookeri",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris hookeri"
"566",10,"Argentina","San Ramon",4,1,3,0.5064,"Rytidosperma","sorianoi",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Rytidosperma sorianoi"
"567",10,"Argentina","San Ramon",4,1,3,0.5064,"Acaena","pinnatifida",3,42,7.873333333,43.60063951,0.466889825,3.296833333,18,360,0.954965334,38.34465884,"Herb","Acaena pinnatifida"
"568",10,"Argentina","San Ramon",4,1,3,0.5064,"Viola","maculata",4,20,5.7,100.0036627,0.323991858,3.0118125,7,63,0.989862919,34.22860525,"Herb","Viola maculata"
"569",10,"Argentina","San Ramon",4,1,3,0.5064,"Acaena","splendens",456,3296,7.19375,27.13939991,0.518405098,2.577166667,53,11662,0.836510404,32.20298885,"Wood","Acaena splendens"
"570",10,"Argentina","San Ramon",4,1,3,0.5064,"Taraxacum","officinale",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"571",10,"Argentina","San Ramon",4,1,3,0.5064,"Hordeum","comosum",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Hordeum comosum"
"572",10,"Argentina","San Ramon",4,1,3,0.5064,"Adesmia","lotoides",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Adesmia lotoides"
"573",10,"Argentina","San Ramon",4,1,3,0.5064,"Senecio","bracteolatus",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio bracteolatus"
"574",10,"Argentina","San Ramon",4,1,3,0.5064,"Lathyrus","magellanicus",4,6,1.673333333,68.11058337,0.404082393,0.274125,NA,NA,1.721636999,34.8156361,"Herb","Lathyrus magellanicus"
"575",10,"Argentina","San Ramon",4,1,3,0.5064,"Bromus","unioloides",1,NA,12,42.34698185,0.441154562,2.0064,12,77,NA,NA,"Grass","Bromus unioloides"
"576",10,"Argentina","San Ramon",4,1,3,0.5064,"Poa","resinulosa",9,60,11.18571429,47.27981833,0.454487298,0.606525325,17.8,98,0.956739349,30.8450728,"Grass","Poa resinulosa"
"577",10,"Argentina","San Ramon",4,1,3,0.5064,"Adesmia","corymbosa",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Adesmia corymbosa"
"578",10,"Argentina","San Ramon",4,1,3,0.5064,"Festuca","pallescens",4,33,23.5,49.48880946,0.536854827,1.060836607,43,144,1.573346837,36.64621093,"Grass","Festuca pallescens"
"579",10,"Argentina","San Ramon",4,1,3,0.5064,"Polygala","salasiana",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Polygala salasiana"
"580",10,"Argentina","San Ramon",4,1,3,0.5064,"Leucheria","achillaefolia",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Leucheria achillaefolia"
"581",11,"Argentina","San Ramon",4,2,2,0.5033,"Tragopogon","dubius",2,14,5.65,94.38256659,0.274783766,0.9745,22,55,2.175941528,36.83896708,"Herb","Tragopogon dubius"
"582",11,"Argentina","San Ramon",4,2,2,0.5033,"Acaena","poeppigiana",5,88,5.2,20.70534699,0.452160494,0.91,4.2,1770,NA,NA,"Wood","Acaena poeppigiana"
"583",11,"Argentina","San Ramon",4,2,2,0.5033,"Galium","richardianum",6,33,0.483333333,138.2038821,0.3290518,0.024068357,7,336,1.442790569,37.19634903,"Herb","Galium richardianum"
"584",11,"Argentina","San Ramon",4,2,2,0.5033,"Poa","resinulosa",7,37,10.0075,58.29827097,0.423034878,0.679408036,13,140,1.146965698,37.42762607,"Grass","Poa resinulosa"
"585",11,"Argentina","San Ramon",4,2,2,0.5033,"Hordeum","comosum",9,84,16.44444444,74.65806961,0.444210486,1.472393333,27,598,2.305060314,38.43982387,"Grass","Hordeum comosum"
"586",11,"Argentina","San Ramon",4,2,2,0.5033,"Poa","pratensis",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa pratensis"
"587",11,"Argentina","San Ramon",4,2,2,0.5033,"Festuca","pallescens",53,342,36.45454545,41.97292029,0.507403715,0.88493,46,4096,0.575443816,25.98608773,"Grass","Festuca pallescens"
"588",11,"Argentina","San Ramon",4,2,2,0.5033,"Senecio","bracteolatus",3,31,2.805,38.05960632,0.245032884,0.2271,21,374,1.430103153,43.09892706,"Wood","Senecio bracteolatus"
"589",11,"Argentina","San Ramon",4,2,2,0.5033,"Bromus","unioloides",1,6,7.2,84.89533011,0.407747866,0.878666667,7.2,399,NA,NA,"Grass","Bromus unioloides"
"590",11,"Argentina","San Ramon",4,2,2,0.5033,"Senecio","filaginoides",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio filaginoides"
"591",11,"Argentina","San Ramon",4,2,2,0.5033,"Taraxacum","officinale",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"592",11,"Argentina","San Ramon",4,2,2,0.5033,"Sisyrinchium","arenarium",4,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Sisyrinchium arenarium"
"593",11,"Argentina","San Ramon",4,2,2,0.5033,"Hypochaeris","radicata",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris radicata"
"594",11,"Argentina","San Ramon",4,2,2,0.5033,"Cerastium","arvense",2,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"595",11,"Argentina","San Ramon",4,2,2,0.5033,"Carex","argentina",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Carex argentina"
"596",11,"Argentina","San Ramon",4,2,2,0.5033,"Olsynium","junceum",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Olsynium junceum"
"597",11,"Argentina","San Ramon",4,2,2,0.5033,"Rumex","acetosella",42,244,3.93125,127.5141966,0.177388855,0.95058,12,168,1.807115224,39.5961003,"Herb","Rumex acetosella"
"598",11,"Argentina","San Ramon",4,2,2,0.5033,"Hypochaeris","hookeri",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris hookeri"
"599",11,"Argentina","San Ramon",4,2,2,0.5033,"Trifolium","repens",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Trifolium repens"
"600",11,"Argentina","San Ramon",4,2,2,0.5033,"Solidago","chilensis",11,61,5.51,81.82843583,0.337668881,2.066280556,NA,NA,1.458162597,31.16769326,"Herb","Solidago chilensis"
"601",11,"Argentina","San Ramon",4,2,2,0.5033,"Poa","lanuginosa",6,43,16.2075,44.14648416,0.488262794,0.85255,NA,NA,0.865430564,39.62728869,"Grass","Poa lanuginosa"
"602",11,"Argentina","San Ramon",4,2,2,0.5033,"Acaena","pinnatifida",93,666,8.015,39.88426813,0.493424402,4.3171,14,928,0.975037542,36.72961539,"Herb","Acaena pinnatifida"
"603",11,"Argentina","San Ramon",4,2,2,0.5033,"Euphorbia","chilensis",1,25,1.32,71.13452188,0.265719208,0.7315,5.5,142.5,NA,NA,"Herb","Euphorbia chilensis"
"604",11,"Argentina","San Ramon",4,2,2,0.5033,"Acaena","splendens",78,589,4.118181818,25.2846301,0.477483091,2.229066667,38,13200,0.863650559,38.55587882,"Wood","Acaena splendens"
"605",11,"Argentina","San Ramon",4,2,2,0.5033,"Festuca","arundinacea",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Festuca arundinacea"
"606",11,"Argentina","San Ramon",4,2,2,0.5033,"Mulinum","spinosum",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Mulinum spinosum"
"607",11,"Argentina","San Ramon",4,2,2,0.5033,"Pappostipa","speciosa major",238,1440,45.125,41.50591691,0.615551343,0.87918,64,6440,0.636392521,35.72920977,"Grass","Pappostipa speciosa"
"608",12,"Argentina","San Ramon",4,3,1,0.5168,"Festuca","pallescens",575,3665,46.0625,50.49145511,0.467676794,1.56004,58,6570,1.101960748,37.8558706,"Grass","Festuca pallescens"
"609",12,"Argentina","San Ramon",4,3,1,0.5168,"Senecio","filaginoides",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio filaginoides"
"610",12,"Argentina","San Ramon",4,3,1,0.5168,"Tragopogon","dubius",2,9,14.2,49.71580817,0.25160137,4.1985,26,192,NA,NA,"Herb","Tragopogon dubius"
"611",12,"Argentina","San Ramon",4,3,1,0.5168,"Hypochaeris","hookeri",3,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris hookeri"
"612",12,"Argentina","San Ramon",4,3,1,0.5168,"Hordeum","comosum",4,35,20.33333333,66.54757075,0.36587911,1.1189,24,216,2.456702375,39.04520388,"Grass","Hordeum comosum"
"613",12,"Argentina","San Ramon",4,3,1,0.5168,"Bromus","setifolius",3,NA,23.5,47.07874682,0.382386272,2.78,23.5,255,NA,NA,"Grass","Bromus setifolius"
"614",12,"Argentina","San Ramon",4,3,1,0.5168,"Pappostipa","speciosa major",123,1153,36.46666667,45.6606051,0.567983544,1.219395455,49,4697,0.85573477,28.55127482,"Grass","Pappostipa speciosa"
"615",12,"Argentina","San Ramon",4,3,1,0.5168,"Rumex","acetosella",31,194,3.9125,124.1270886,0.168460672,0.82556,8,135,2.015037308,36.15498135,"Herb","Rumex acetosella"
"616",12,"Argentina","San Ramon",4,3,1,0.5168,"Bromus","unioloides",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Bromus unioloides"
"617",12,"Argentina","San Ramon",4,3,1,0.5168,"Poa","lanuginosa",19,106,22.46875,41.32366043,0.435469106,1.671773333,34,80,0.652553438,33.79220024,"Grass","Poa lanuginosa"
"618",12,"Argentina","San Ramon",4,3,1,0.5168,"Rhodophiala","mendocina",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Rhodophiala mendocina"
"619",12,"Argentina","San Ramon",4,3,1,0.5168,"Hypochaeris","radicata",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris radicata"
"620",12,"Argentina","San Ramon",4,3,1,0.5168,"Acaena","splendens",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acaena splendens"
"621",12,"Argentina","San Ramon",4,3,1,0.5168,"Pappostipa","humilis",54,241,34.4,71.40725078,0.586373421,0.87796627,41,2400,0.892802841,41.95102521,"Grass","Pappostipa humilis"
"622",12,"Argentina","San Ramon",4,3,1,0.5168,"Sisyrinchium","arenarium",4,38,14,68.11695906,0.279183673,3.882666667,NA,NA,1.762941141,36.67363441,"Herb","Sisyrinchium arenarium"
"623",12,"Argentina","San Ramon",4,3,1,0.5168,"Senecio","bracteolatus",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio bracteolatus"
"624",36,"Argentina","Subandine",12,1,3,0.5128,"Senecio","sericeo-nitens",0.1,21.5,3.58,158.7748344,NA,0.274,11,80,NA,NA,"Wood","Senecio sericeo-nitens"
"625",36,"Argentina","Subandine",12,1,3,0.5128,"Alopecurus","geniculatus",NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Alopecurus geniculatus"
"626",36,"Argentina","Subandine",12,1,3,0.5128,"Poa","resinulosa",NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa resinulosa"
"627",36,"Argentina","Subandine",12,1,3,0.5128,"Sisyrinchium","macrocarpum",NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Sisyrinchium macrocarpum"
"628",36,"Argentina","Subandine",12,1,3,0.5128,"Acaena","splendens",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acaena splendens"
"629",36,"Argentina","Subandine",12,1,3,0.5128,"Polygala","sp.",NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Polygala sp."
"630",36,"Argentina","Subandine",12,1,3,0.5128,"Lathyrus","magellanicus",0.5,19.9,2.65,123.590604,NA,0.669636364,5,10,NA,NA,"Herb","Lathyrus magellanicus"
"631",36,"Argentina","Subandine",12,1,3,0.5128,"Bromus","pictus",7,NA,17,83.59426031,NA,0.747447585,26,336,1.176346376,28.02286777,"Grass","Bromus pictus"
"632",36,"Argentina","Subandine",12,1,3,0.5128,"Poa","bergii",NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa bergii"
"633",36,"Argentina","Subandine",12,1,3,0.5128,"Festuca","pallescens",187,1219.5,17.84615385,62.98146247,NA,0.61693179,28,1400,0.694501371,33.25908177,"Grass","Festuca pallescens"
"634",36,"Argentina","Subandine",12,1,3,0.5128,"Carex","argentina",NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Carex argentina"
"635",36,"Argentina","Subandine",12,1,3,0.5128,"Adesmia","lanata",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Adesmia lanata"
"636",36,"Argentina","Subandine",12,1,3,0.5128,"Silene","magellanica",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Silene magellanica"
"637",36,"Argentina","Subandine",12,1,3,0.5128,"Polygala","darwiniana",NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Polygala darwiniana"
"638",36,"Argentina","Subandine",12,1,3,0.5128,"Calceolaria","lagunae-blancae",NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Calceolaria lagunae-blancae"
"639",36,"Argentina","Subandine",12,1,3,0.5128,"Poa","lanuginosa",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa lanuginosa"
"640",36,"Argentina","Subandine",12,1,3,0.5128,"Nassauvia","aculeata",0.3,44.5,1.78,45.48723898,NA,0.3921,6,286,NA,NA,"Wood","Nassauvia aculeata"
"641",36,"Argentina","Subandine",12,1,3,0.5128,"Nassauvia","juniperina",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Nassauvia juniperina"
"642",36,"Argentina","Subandine",12,1,3,0.5128,"Hypochaeris","incana",NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris incana"
"643",36,"Argentina","Subandine",12,1,3,0.5128,"Acaena","pinnatifida",NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"644",36,"Argentina","Subandine",12,1,3,0.5128,"Agoseris","coronopifolia",NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Agoseris coronopifolia"
"645",36,"Argentina","Subandine",12,1,3,0.5128,"Relbunium","richardianum",NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Relbunium richardianum"
"646",36,"Argentina","Subandine",12,1,3,0.5128,"Rytidosperma","pictum",NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Rytidosperma pictum"
"647",36,"Argentina","Subandine",12,1,3,0.5128,"Oxalis","adenophylla",NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Oxalis adenophylla"
"648",36,"Argentina","Subandine",12,1,3,0.5128,"Festuca","pyrogea",0.5,38.2,3,118.9239332,NA,1.068333333,3,24,NA,NA,"Grass","Festuca pyrogea"
"649",36,"Argentina","Subandine",12,1,3,0.5128,"Cyperus","sp.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Cyperus sp."
"650",36,"Argentina","Subandine",12,1,3,0.5128,"Taraxacum","officinale",NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"651",36,"Argentina","Subandine",12,1,3,0.5128,"Poa","ligularis",NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa ligularis"
"652",36,"Argentina","Subandine",12,1,3,0.5128,"Hordeum","comosum",NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Hordeum comosum"
"653",36,"Argentina","Subandine",12,1,3,0.5128,"Mulinum","spinosum",122,770,2.328571429,44.72798587,NA,0.556128571,33,19200,1.132993631,34.95951991,"Wood","Mulinum spinosum"
"654",36,"Argentina","Subandine",12,1,3,0.5128,"Adesmia","lotoides",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Adesmia lotoides"
"655",36,"Argentina","Subandine",12,1,3,0.5128,"Viola","maculata",0.5,15.05,2.61,51.44167759,NA,0.157,2.5,15,NA,NA,"Herb","Viola maculata"
"656",37,"Argentina","Subandine",12,2,2,0.5152,"Viola","maculata",NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"657",37,"Argentina","Subandine",12,2,2,0.5152,"Vicia","bijuga",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Vicia bijuga"
"658",37,"Argentina","Subandine",12,2,2,0.5152,"Nassauvia","aculeata",4.5,45.7,1.74,80.39736429,NA,0.351754464,6,70,1.031627669,34.86642033,"Wood","Nassauvia aculeata"
"659",37,"Argentina","Subandine",12,2,2,0.5152,"Sisyrinchium","macrocarpum",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Sisyrinchium macrocarpum"
"660",37,"Argentina","Subandine",12,2,2,0.5152,"Polygala","sp.",NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Polygala sp."
"661",37,"Argentina","Subandine",12,2,2,0.5152,"Poa","bergii",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Poa bergii"
"662",37,"Argentina","Subandine",12,2,2,0.5152,"Acaena","pinnatifida",NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"663",37,"Argentina","Subandine",12,2,2,0.5152,"Relbunium","richardianum",NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Relbunium richardianum"
"664",37,"Argentina","Subandine",12,2,2,0.5152,"Alopecurus","geniculatus",NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Alopecurus geniculatus"
