"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","Genus","Species","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"330",50,"Australia","Nyngam",15,3,1,0.7591,"Sclerolaena","tricuspis",1,19,1.1,188.4705882,NA,0.114428571,26,1827,NA,NA,"Wood","Sclerolaena tricuspis"
"331",50,"Australia","Nyngam",15,3,1,0.7591,"Opuntia","aurantiaca",2,7,9.445,11.60501746,NA,5.427666667,26,775,0.600188287,24.08444271,"Herb","Opuntia aurantiaca"
"332",50,"Australia","Nyngam",15,3,1,0.7591,"Atriplex","vesicaria",391,2888.5,2.49775,146.2911803,NA,0.886027266,83,29736,3.020929156,34.32996902,"Wood","Atriplex vesicaria"
"333",50,"Australia","Nyngam",15,3,1,0.7591,"Cheilanthes","sieberi",3,13.5,2.435,185.8053087,NA,0.826728571,20,483,3.194807517,40.26775303,"Fern","Cheilanthes sieberi"
"334",50,"Australia","Nyngam",15,3,1,0.7591,"Sclerolaena","muricata",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Sclerolaena muricata"
"335",83,"Chile","Bano nuevo",25,1,3,0.4952,"Acaena","integerrima",280,919,2.081058824,70.74836788,0.437137069,0.337320038,8,540,0.966993741,38.29451379,"Herb","Acaena integerrima"
"336",83,"Chile","Bano nuevo",25,1,3,0.4952,"Taraxacum","officinale",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"337",83,"Chile","Bano nuevo",25,1,3,0.4952,"Calceolaria","biflora",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Calceolaria biflora"
"338",83,"Chile","Bano nuevo",25,1,3,0.4952,"Nassauvia","darwinii",51,336,2.099,67.21923329,0.401725283,0.440994728,6,90,1.457228564,40.76257523,"Wood","Nassauvia darwinii"
"339",83,"Chile","Bano nuevo",25,1,3,0.4952,"Viola","maculata",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"340",83,"Chile","Bano nuevo",25,1,3,0.4952,"Acaena","pinnatifida",NA,30,5.602,79.0638324,0.336530702,3.711,40,986,NA,NA,"Herb","Acaena pinnatifida"
"341",83,"Chile","Bano nuevo",25,1,3,0.4952,"Mulinum","spinosum",10,10,3.998,37.52221125,0.381113619,0.95025,10,840,NA,NA,"Wood","Mulinum spinosum"
"342",83,"Chile","Bano nuevo",25,1,3,0.4952,"Carex","gayana",15,77,16.36666667,42.51105325,0.3717864,1.184882407,28,900,1.548340609,41.82953118,"Grass","Carex gayana"
"343",83,"Chile","Bano nuevo",25,1,3,0.4952,"Rumex","acetosella",NA,28,2.888,126.3719448,0.203698457,0.848566667,10,24,NA,NA,"Herb","Rumex acetosella"
"344",83,"Chile","Bano nuevo",25,1,3,0.4952,"Cerastium","arvense",NA,52,0.784,180.8916429,0.343217754,0.109808333,8,72,NA,NA,"Herb","Cerastium arvense"
"345",83,"Chile","Bano nuevo",25,1,3,0.4952,"Festuca","pyrogea",5,486,6.571666667,107.3136782,0.374921613,0.606004167,53,1034,1.863853842,36.26825216,"Grass","Festuca pyrogea"
"346",83,"Chile","Bano nuevo",25,1,3,0.4952,"Festuca","pallescens",290,1465,13.71878947,105.041576,0.454770935,0.512777342,19,396,0.89801753,30.72188615,"Grass","Festuca pallescens"
"347",84,"Chile","Bano nuevo",25,2,2,0.5028,"Acaena","pinnatifida",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"348",84,"Chile","Bano nuevo",25,2,2,0.5028,"Acaena","integerrima",20,123,2.319666667,78.39941381,0.411982318,0.299202381,8,240,1.24239686,41.98491139,"Herb","Acaena integerrima"
"349",84,"Chile","Bano nuevo",25,2,2,0.5028,"Loasa","bergii",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Loasa bergii"
"350",84,"Chile","Bano nuevo",25,2,2,0.5028,"Viola","maculata",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"351",84,"Chile","Bano nuevo",25,2,2,0.5028,"Cerastium","arvense",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"352",84,"Chile","Bano nuevo",25,2,2,0.5028,"Senecio","sericeo-nitens",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Senecio sericeo-nitens"
"353",84,"Chile","Bano nuevo",25,2,2,0.5028,"Calceolaria","biflora",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Calceolaria biflora"
"354",84,"Chile","Bano nuevo",25,2,2,0.5028,"Luzula","alopecurus",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Luzula alopecurus"
"355",84,"Chile","Bano nuevo",25,2,2,0.5028,"Nassauvia","darwinii",NA,119,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Nassauvia darwinii"
"356",84,"Chile","Bano nuevo",25,2,2,0.5028,"Festuca","pyrogea",NA,345,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Festuca pyrogea"
"357",84,"Chile","Bano nuevo",25,2,2,0.5028,"Rumex","acetosella",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Rumex acetosella"
"358",84,"Chile","Bano nuevo",25,2,2,0.5028,"Mulinum","spinosum",85,522,2.173,38.6322687,0.390747,0.873041667,27,1564,1.243482499,41.33756366,"Wood","Mulinum spinosum"
"359",84,"Chile","Bano nuevo",25,2,2,0.5028,"Festuca","pallescens",590,2980,14.19,102.1615002,0.454805427,0.241762318,23,1292,1.114391422,37.25761609,"Grass","Festuca pallescens"
"360",84,"Chile","Bano nuevo",25,2,2,0.5028,"Taraxacum","officinale",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Taraxacum officinale"
"361",85,"Chile","Bano nuevo",25,3,1,0.515,"Holcus","lanatus",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Holcus lanatus"
"362",85,"Chile","Bano nuevo",25,3,1,0.515,"Rumex","acetosella",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Rumex acetosella"
"363",85,"Chile","Bano nuevo",25,3,1,0.515,"Senecio","sericeo-nitens",NA,2,4.206,131.3924136,0.250368649,0.463571429,14,864,NA,NA,"Wood","Senecio sericeo-nitens"
"364",85,"Chile","Bano nuevo",25,3,1,0.515,"Carex","gayana",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Carex gayana"
"365",85,"Chile","Bano nuevo",25,3,1,0.515,"Acaena","integerrima",21,181,2.659,74.61465232,0.397130612,0.472469737,7,216,1.15936058,40.21491725,"Herb","Acaena integerrima"
"366",85,"Chile","Bano nuevo",25,3,1,0.515,"Festuca","pyrogea",NA,285,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Festuca pyrogea"
"367",85,"Chile","Bano nuevo",25,3,1,0.515,"Calceolaria","biflora",NA,15,2.854,108.3760274,0.284271717,2.0529,21,384,NA,NA,"Herb","Calceolaria biflora"
"368",85,"Chile","Bano nuevo",25,3,1,0.515,"Cerastium","arvense",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cerastium arvense"
"369",85,"Chile","Bano nuevo",25,3,1,0.515,"Viola","maculata",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Viola maculata"
"370",85,"Chile","Bano nuevo",25,3,1,0.515,"Nassauvia","darwinii",15,96,2.78,59.4866288,0.383313195,0.680650794,3.5,6,1.801167502,42.39145936,"Wood","Nassauvia darwinii"
"371",85,"Chile","Bano nuevo",25,3,1,0.515,"Leucheria","candidissima",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Leucheria candidissima"
"372",85,"Chile","Bano nuevo",25,3,1,0.515,"Mulinum","spinosum",140,742,2.097222222,42.94552186,0.342956961,0.856751852,35,4307,NA,NA,"Wood","Mulinum spinosum"
"373",85,"Chile","Bano nuevo",25,3,1,0.515,"Acaena","pinnatifida",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acaena pinnatifida"
"374",85,"Chile","Bano nuevo",25,3,1,0.515,"Luzula","alopecurus",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Luzula alopecurus"
"375",85,"Chile","Bano nuevo",25,3,1,0.515,"Hypochaeris","incana",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Hypochaeris incana"
"376",85,"Chile","Bano nuevo",25,3,1,0.515,"Quinchamalium","chilense",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Quinchamalium chilense"
"377",85,"Chile","Bano nuevo",25,3,1,0.515,"Festuca","pallescens",425,2360,16.05263158,109.04842,0.440886493,0.296166727,33,1120,1.131485704,38.38725963,"Grass","Festuca pallescens"
"378",85,"Chile","Bano nuevo",25,3,1,0.515,"Lathyrus","magellanicus",NA,5,1.698,117.7912702,0.25927551,0.576241905,13,110,NA,NA,"Herb","Lathyrus magellanicus"
"379",85,"Chile","Bano nuevo",25,3,1,0.515,"Taraxacum","officinale",NA,28,7.876,179.8856189,0.193849865,15.4474,15,195,NA,NA,"Herb","Taraxacum officinale"
"380",93,"China","Etuoke",28,1,3,0.8074,"Artemisia","desertorum",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Artemisia desertorum"
"381",93,"China","Etuoke",28,1,3,0.8074,"Artemisia","japonica",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia japonica"
"382",93,"China","Etuoke",28,1,3,0.8074,"Salsola","ruthenica",NA,105,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"383",93,"China","Etuoke",28,1,3,0.8074,"Stipa","bungeana",NA,360,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa bungeana"
"384",93,"China","Etuoke",28,1,3,0.8074,"Eleusine","indica",NA,151,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eleusine indica"
"385",93,"China","Etuoke",28,1,3,0.8074,"Artemisia","scoparia",NA,126,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"386",93,"China","Etuoke",28,1,3,0.8074,"Juniperus","formosana",21,63,0.937,149.0343635,0.444246857,0.133597845,13,300,4.209584946,42.12746035,"Wood","Juniperus formosana"
"387",94,"China","Etuoke",28,2,2,0.8113,"Eleusine","indica",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eleusine indica"
"388",94,"China","Etuoke",28,2,2,0.8113,"Tribulus","terrestris",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Tribulus terrestris"
"389",94,"China","Etuoke",28,2,2,0.8113,"Allium","mongolicum",NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Allium mongolicum"
"390",94,"China","Etuoke",28,2,2,0.8113,"Caragana","korshinskii",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Caragana korshinskii"
"391",94,"China","Etuoke",28,2,2,0.8113,"Ixeridium","chinense",NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ixeridium chinense"
"392",94,"China","Etuoke",28,2,2,0.8113,"Stipa","bungeana",NA,56,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa bungeana"
"393",94,"China","Etuoke",28,2,2,0.8113,"Artemisia","desertorum",732,3517,2.6625,128.4603009,0.3130773,0.181728715,80,16200,2.66154763,40.34295624,"Herb","Artemisia desertorum"
"394",95,"China","Etuoke",28,3,1,0.8095,"Artemisia","stelleriana",NA,62,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Artemisia stelleriana"
"395",95,"China","Etuoke",28,3,1,0.8095,"Artemisia","desertorum",331,1288,2.979,137.6026988,0.308937067,0.175546026,80,9568,2.584554666,42.39034267,"Herb","Artemisia desertorum"
"396",95,"China","Etuoke",28,3,1,0.8095,"Salsola","ruthenica",NA,382,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"397",95,"China","Etuoke",28,3,1,0.8095,"Cirsium","japonicum",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cirsium japonicum"
"398",95,"China","Etuoke",28,3,1,0.8095,"Heteropappus","hispidus",NA,85,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"399",95,"China","Etuoke",28,3,1,0.8095,"Caragana","korshinskii",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Caragana korshinskii"
"400",95,"China","Etuoke",28,3,1,0.8095,"Eleusine","indica",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eleusine indica"
"401",95,"China","Etuoke",28,3,1,0.8095,"Oxytropis","psammocharis",NA,86,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Oxytropis psammocharis"
"402",95,"China","Etuoke",28,3,1,0.8095,"Stipa","bungeana",NA,223,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa bungeana"
"403",95,"China","Etuoke",28,3,1,0.8095,"Juniperus","formosana",9,108,0.94,126.001993,0.451128568,0.067342031,18,150,2.698621645,41.16316603,"Wood","Juniperus formosana"
"404",96,"China","Etuoke",28,4,0,0.8133,"Heteropappus","hispidus",NA,582,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"405",96,"China","Etuoke",28,4,0,0.8133,"Salsola","ruthenica",NA,66,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"406",96,"China","Etuoke",28,4,0,0.8133,"Echinops","talassicus",NA,191,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Echinops talassicus"
"407",96,"China","Etuoke",28,4,0,0.8133,"Leymus","secalinus",NA,156,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Leymus secalinus"
"408",96,"China","Etuoke",28,4,0,0.8133,"Peganum","harmala",4,87,2.4,128.072,0.581395349,0.20524359,11,330,NA,NA,"Wood","Peganum harmala"
"409",96,"China","Etuoke",28,4,0,0.8133,"Imperata","cylindrica",NA,1049,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"410",96,"China","Etuoke",28,4,0,0.8133,"Cynanchum","hancockianum",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cynanchum hancockianum"
"411",96,"China","Etuoke",28,4,0,0.8133,"Melilotus","officinalis",NA,216,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Melilotus officinalis"
"412",96,"China","Etuoke",28,4,0,0.8133,"Stipa","bungeana",NA,421,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa bungeana"
"413",96,"China","Etuoke",28,4,0,0.8133,"Caragana","korshinskii",36,66,1.875,116.2616786,0.560500446,0.237915551,90,10400,3.217297162,40.96922763,"Wood","Caragana korshinskii"
"414",96,"China","Etuoke",28,4,0,0.8133,"Artemisia","desertorum",318,797,2.968125,108.8231527,0.345721956,0.173494852,77,18018,2.642100588,40.81892783,"Herb","Artemisia desertorum"
"415",96,"China","Etuoke",28,4,0,0.8133,"Artemisia","stelleriana",NA,212,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Artemisia stelleriana"
"416",96,"China","Etuoke",28,4,0,0.8133,"Juniperus","formosana",3,48,0.99,169.5231788,0.212676056,0.102392,29,1575,NA,NA,"Wood","Juniperus formosana"
"417",96,"China","Etuoke",28,4,0,0.8133,"Artemisia","scoparia",NA,316,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"418",114,"China","Muri",34,2,2,0.9446,"Seriphidium","borotalense",156.1,2811,1.86,136.3685113,0.227092887,0.259383603,NA,NA,2.445719731,40.82669585,"Herb","Seriphidium borotalense"
"419",114,"China","Muri",34,2,2,0.9446,"Stipa","glareosa",NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Stipa glareosa"
"420",114,"China","Muri",34,2,2,0.9446,"Kochia","prostrata",174,84,1.3825,123.8885093,0.452930234,0.168942606,18,576,1.956184555,35.25807769,"Wood","Kochia prostrata"
"421",114,"China","Muri",34,2,2,0.9446,"Ceratoides","latens",83,126,1.913333333,107.470477,0.341093076,0.338316927,17,480,2.052454189,36.74202132,"Wood","Ceratoides latens"
"422",114,"China","Muri",34,2,2,0.9446,"Atraphaxis","spinosa",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Atraphaxis spinosa"
"423",114,"China","Muri",34,2,2,0.9446,"Anabasis","aphylla",98,218,0.758333333,83.58951502,0.175650542,0.068118126,NA,NA,2.563019955,32.26985994,"Wood","Anabasis aphylla"
"424",115,"China","Muri",34,3,1,0.9434,"Haloxylon","ammodendron",33,138,1.25,75.85451977,0.219927119,0.069962084,17,608,3.681457664,34.28282601,"Wood","Haloxylon ammodendron"
"425",115,"China","Muri",34,3,1,0.9434,"Ferula","sinkiangensis",183,229,NA,NA,NA,NA,25,1248,NA,NA,"Herb","Ferula sinkiangensis"
"426",115,"China","Muri",34,3,1,0.9434,"Petrosimonia","sibirica",122,102.5,3.31,102.4259259,0.182432432,0.192048611,30,900,1.949069616,30.00366784,"Wood","Petrosimonia sibirica"
"427",115,"China","Muri",34,3,1,0.9434,"Stipa","glareosa",222,26.5,12.69,78.15107595,0.513808315,0.434317909,26,960,1.616457478,39.90752435,"Grass","Stipa glareosa"
"428",115,"China","Muri",34,3,1,0.9434,"Anabasis","aphylla",59.5,268,1.1575,61.48988188,0.274292228,0.094300667,NA,NA,2.962054437,34.0257688,"Wood","Anabasis aphylla"
"429",115,"China","Muri",34,3,1,0.9434,"Ceratoides","latens",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ceratoides latens"
"430",115,"China","Muri",34,3,1,0.9434,"Seriphidium","borotalense",80,3340,2.212857143,107.9986187,0.373488869,0.319246665,NA,NA,2.680695773,40.15658554,"Herb","Seriphidium borotalense"
"431",97,"China","Wuxing",29,1,3,0.7721,"Artemisia","scoparia",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"432",97,"China","Wuxing",29,1,3,0.7721,"Cirsium","japonicum",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cirsium japonicum"
"433",97,"China","Wuxing",29,1,3,0.7721,"Heteropappus","hispidus",NA,117,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"434",97,"China","Wuxing",29,1,3,0.7721,"Arundo","donax",NA,316,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Arundo donax"
"435",97,"China","Wuxing",29,1,3,0.7721,"Achnatherum","splendens",53,271,37,68.8423184,0.476664047,2.07957619,250,42000,2.3834531,40.82453637,"Grass","Achnatherum splendens"
"436",97,"China","Wuxing",29,1,3,0.7721,"Artemisia","japonica",NA,121,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia japonica"
"437",97,"China","Wuxing",29,1,3,0.7721,"Oxytropis","psammocharis",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Oxytropis psammocharis"
"438",97,"China","Wuxing",29,1,3,0.7721,"Imperata","cylindrica",NA,412,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"439",97,"China","Wuxing",29,1,3,0.7721,"Cynanchum","hancockianum",19,91,7.533333333,62.04834134,0.26771076,4.980944444,46,3132,2.014709969,37.29244928,"Herb","Cynanchum hancockianum"
"440",97,"China","Wuxing",29,1,3,0.7721,"Caragana","korshinskii",98,123,0.865,97.64779028,0.473547634,0.182196709,350,39600,3.42352564,41.39619086,"Wood","Caragana korshinskii"
"441",97,"China","Wuxing",29,1,3,0.7721,"Salsola","ruthenica",NA,445,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"442",97,"China","Wuxing",29,1,3,0.7721,"Euphorbia","esula",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Euphorbia esula"
"443",98,"China","Wuxing",29,2,2,0.7721,"Salsola","ruthenica",NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola ruthenica"
"444",98,"China","Wuxing",29,2,2,0.7721,"Arundo","donax",NA,445,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Arundo donax"
"445",98,"China","Wuxing",29,2,2,0.7721,"Cirsium","japonicum",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cirsium japonicum"
"446",98,"China","Wuxing",29,2,2,0.7721,"Imperata","cylindrica",NA,607,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"447",98,"China","Wuxing",29,2,2,0.7721,"Achnatherum","splendens",125,221,44.75,64.52059649,0.5112167,2.0600375,140,24000,1.53002711,41.42354582,"Grass","Achnatherum splendens"
"448",98,"China","Wuxing",29,2,2,0.7721,"Cynanchum","hancockianum",8,61,5,80.63086389,0.262940096,2.314805556,50,442,1.78646646,39.19076042,"Herb","Cynanchum hancockianum"
"449",98,"China","Wuxing",29,2,2,0.7721,"Pennisetum","alopecuroides",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Pennisetum alopecuroides"
"450",98,"China","Wuxing",29,2,2,0.7721,"Euphorbia","esula",NA,96,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Euphorbia esula"
"451",98,"China","Wuxing",29,2,2,0.7721,"Artemisia","japonica",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia japonica"
"452",98,"China","Wuxing",29,2,2,0.7721,"Artemisia","scoparia",NA,399,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia scoparia"
"453",98,"China","Wuxing",29,2,2,0.7721,"Heteropappus","hispidus",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"454",98,"China","Wuxing",29,2,2,0.7721,"Zoysia","japonica",NA,1241,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Zoysia japonica"
"455",99,"China","Wuxing",29,3,1,0.7721,"Imperata","cylindrica",NA,339,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"456",99,"China","Wuxing",29,3,1,0.7721,"Arundo","donax",NA,97,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Arundo donax"
"457",99,"China","Wuxing",29,3,1,0.7721,"Achnatherum","splendens",336,670,48.64705882,80.68335101,0.481377014,2.307163025,170,16500,NA,NA,"Grass","Achnatherum splendens"
"458",99,"China","Wuxing",29,3,1,0.7721,"Salicornia","europaea",NA,526,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Salicornia europaea"
"459",99,"China","Wuxing",29,3,1,0.7721,"Artemisia","japonica",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Artemisia japonica"
"460",100,"China","Yuyang",30,1,3,0.7493,"Cynanchum","hancockianum",NA,69,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cynanchum hancockianum"
"461",100,"China","Yuyang",30,1,3,0.7493,"Salix","psammophila",126,202,7.758,57.13002117,0.446525793,2.2043125,250,68380,2.514042458,43.73283849,"Wood","Salix psammophila"
"462",100,"China","Yuyang",30,1,3,0.7493,"Artemisia","ordosica",393,2178,4.488823529,102.7685974,0.242605429,0.236662972,94,25950,2.920680413,41.75383821,"Wood","Artemisia ordosica"
"463",100,"China","Yuyang",30,1,3,0.7493,"Caragana","korshinskii",53,34,0.835,117.7193878,0.398706897,0.226169856,170,58692,3.453459055,42.780074,"Wood","Caragana korshinskii"
"464",101,"China","Yuyang",30,2,2,0.7493,"Artemisia","ordosica",501,1041,3.406666667,152.0007634,0.24300611,0.22925456,290,19800,3.063558946,42.21041623,"Wood","Artemisia ordosica"
"465",101,"China","Yuyang",30,2,2,0.7493,"Taraxacum","mongolicum",24,NA,3,NA,NA,NA,2,28,NA,NA,"Herb","Taraxacum mongolicum"
"466",101,"China","Yuyang",30,2,2,0.7493,"Salix","psammophila",44,539,11,51.9727292,0.441309131,2.390666667,280,109200,2.301725975,43.50708059,"Wood","Salix psammophila"
"467",101,"China","Yuyang",30,2,2,0.7493,"Caragana","korshinskii",23,36,0.86,109.8588981,0.39288307,0.209766204,64,32300,3.063261861,42.13654793,"Wood","Caragana korshinskii"
"468",101,"China","Yuyang",30,2,2,0.7493,"Kalimeris","lauturea",1,NA,5.34,83.1097561,0.232440945,4.089,8,4,NA,NA,"Herb","Kalimeris lauturea"
"469",102,"China","Yuyang",30,3,1,0.7487,"Imperata","cylindrica",NA,39,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"470",102,"China","Yuyang",30,3,1,0.7487,"Cynanchum","hancockianum",7,5,6.5,55.32912534,0.27725,2.4544,26,800,NA,NA,"Herb","Cynanchum hancockianum"
"471",102,"China","Yuyang",30,3,1,0.7487,"Artemisia","ordosica",278,1482,3.181176471,123.8741696,0.269604305,0.227917673,99,37840,2.866746132,41.33088638,"Wood","Artemisia ordosica"
"472",102,"China","Yuyang",30,3,1,0.7487,"Ixeridium","chinense",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ixeridium chinense"
"473",102,"China","Yuyang",30,3,1,0.7487,"Caragana","korshinskii",19,304,0.905,98.20445223,0.381235103,0.241494135,147,44660,4.328851836,40.96607724,"Wood","Caragana korshinskii"
"474",102,"China","Yuyang",30,3,1,0.7487,"Heteropappus","hispidus",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"475",102,"China","Yuyang",30,3,1,0.7487,"Salix","psammophila",89,358,7.454,69.15390238,0.481471877,2.007385,276,107200,2.292290628,44.47099796,"Wood","Salix psammophila"
"476",103,"China","Yuyang",30,4,0,0.7482,"Melilotus","officinalis",9,138,1.55,97.30645161,0.333333333,0.18853125,75,2030,3.735404742,44.22034932,"Herb","Melilotus officinalis"
"477",103,"China","Yuyang",30,4,0,0.7482,"Hedysarum","scoparium",8,18,12,NA,NA,NA,140,7700,NA,NA,"Wood","Hedysarum scoparium"
"478",103,"China","Yuyang",30,4,0,0.7482,"Caragana","korshinskii",47,587,1.925,97.10830936,0.395895575,0.456724247,162,58050,3.517270703,40.78832135,"Wood","Caragana korshinskii"
"479",103,"China","Yuyang",30,4,0,0.7482,"Heteropappus","hispidus",NA,180,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Heteropappus hispidus"
"480",103,"China","Yuyang",30,4,0,0.7482,"Ixeridium","chinense",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ixeridium chinense"
"481",103,"China","Yuyang",30,4,0,0.7482,"Imperata","cylindrica",NA,42,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Imperata cylindrica"
"482",103,"China","Yuyang",30,4,0,0.7482,"Achnatherum","capillata",25,NA,39.705,49.4612515,0.47945481,1.708714286,57,3306,1.745135689,40.67718643,"Herb","Achnatherum capillata"
"483",103,"China","Yuyang",30,4,0,0.7482,"Artemisia","ordosica",466,1862,5.78,90.64088557,0.267323127,0.232506377,84,27000,2.860032452,40.83025478,"Wood","Artemisia ordosica"
"484",134,"Iran","Alikhani",41,1,3,0.8256,"Acanthophyllum","sp.",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Acanthophyllum sp."
"485",134,"Iran","Alikhani",41,1,3,0.8256,"Ferula","sp.",0.1,0.1,4.28,59.15384615,0.474885845,1.025333333,2,1,NA,NA,"Herb","Ferula sp."
"486",134,"Iran","Alikhani",41,1,3,0.8256,"Artemisia","sieberi",164.5,842.5,1.669,89.11567824,0.420651647,0.450992917,40,1156,2.27797755,39.04165745,"Wood","Artemisia sieberi"
