"","ID","COU","SITE_comm","SITE_ID","PLOT_comm","taxon","coverBiodesert100","GRAZ","ARIDITY.v3_comm","site_ID_comm","sum_abun","SITE_trait","PLOT_trait","ARIDITY.v3_trait","coverBiodesert100_FT","Life_form","trait","value","site_ID_trait","n_sample","weight","level","max_n_in_sample"
"1462","40","Australia","Fowlers",13,1,"Sclerolaena divaricata",0.455,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.455,"Wood","percentC",28.23848399,"13",1,0.455,"ID",3
"1463","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","MeanLL",2.377,"13",1,0.305,"ID",3
"1464","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","MeanSLA",153.0885733,"13",1,0.305,"ID",3
"1465","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","MeanLA",0.25478371,"13",1,0.305,"ID",3
"1466","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","MaxH",22,"13",1,0.305,"ID",3
"1467","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","MaxLS",238,"13",1,0.305,"ID",3
"1468","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","percentN",2.330285381,"13",1,0.305,"ID",2
"1469","40","Australia","Fowlers",13,1,"Minuria cunninghamii",0.305,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,0.305,"Herb","percentC",30.91749595,"13",1,0.305,"ID",2
"1470","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","MeanLL",0.927222222,"13",1,2.97,"ID",6
"1471","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","MeanSLA",141.0887649,"13",1,2.97,"ID",6
"1472","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","MeanLA",0.131538961,"13",1,2.97,"ID",6
"1473","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","MaxH",14,"13",1,2.97,"ID",6
"1474","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","MaxLS",460,"13",1,2.97,"ID",6
"1475","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","percentN",1.634786559,"13",1,2.97,"ID",6
"1476","40","Australia","Fowlers",13,1,"Sclerolaena brachyptera",2.97,"3",0.9011,"13",14.925,"Fowlers",1,0.9011,2.97,"Herb","percentC",30.94162428,"13",1,2.97,"ID",6
"1477","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",1,0.9011,1.99,"Wood","percentN",2.649006172,"13",1,0.42,"SITE_ID",1
"1478","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",1,0.9011,1.99,"Wood","percentC",30.55147296,"13",1,0.42,"SITE_ID",1
"1479","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","MeanLL",0.934,"13",1,2.255,"ID",1
"1480","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","MeanSLA",104.9985349,"13",1,2.255,"ID",1
"1481","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","MeanLA",0.229632756,"13",1,2.255,"ID",1
"1482","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","MaxH",20,"13",1,2.255,"ID",1
"1483","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","MaxLS",682,"13",1,2.255,"ID",1
"1484","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","percentN",1.528055961,"13",1,2.255,"ID",1
"1485","41","Australia","Fowlers",13,2,"Sclerolaena obliquicuspis",2.255,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,2.255,"Wood","percentC",26.01897589,"13",1,2.255,"ID",1
"1486","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.42,"Wood","MeanLL",0.445,"13",1,0.42,"ID",2
"1487","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.42,"Wood","MeanSLA",105.3459119,"13",1,0.42,"ID",2
"1488","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.42,"Wood","MeanLA",0.062037037,"13",1,0.42,"ID",2
"1489","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.42,"Wood","MaxH",44,"13",1,0.42,"ID",2
"1490","41","Australia","Fowlers",13,2,"Maireana pyramidata",0.42,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.42,"Wood","MaxLS",2964,"13",1,0.42,"ID",2
"1491","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","MeanLL",0.872,"13",1,3.935,"ID",1
"1492","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","MeanSLA",107.2391986,"13",1,3.935,"ID",1
"1493","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","MeanLA",0.111714359,"13",1,3.935,"ID",1
"1494","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","MaxH",10,"13",1,3.935,"ID",1
"1495","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","MaxLS",340,"13",1,3.935,"ID",1
"1496","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","percentN",1.35899995,"13",1,3.935,"ID",1
"1497","41","Australia","Fowlers",13,2,"Sclerolaena patenticuspis",3.935,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,3.935,"Wood","percentC",22.92115897,"13",1,3.935,"ID",1
"1498","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","MeanLL",5.141,"13",1,0.697,"ID",3
"1499","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","MeanSLA",82.85286071,"13",1,0.697,"ID",3
"1500","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","MeanLA",0.215232207,"13",1,0.697,"ID",3
"1501","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","MaxH",23,"13",1,0.697,"ID",3
"1502","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","MaxLS",256,"13",1,0.697,"ID",3
"1503","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","percentN",1.621976173,"13",1,0.697,"ID",2
"1504","41","Australia","Fowlers",13,2,"Austrostipa scabra",0.697,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.697,"Grass","percentC",40.14027376,"13",1,0.697,"ID",2
"1505","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","MeanLL",3.703846154,"13",1,0.542,"ID",1
"1506","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","MeanSLA",105.0830176,"13",1,0.542,"ID",1
"1507","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","MeanLA",0.251472695,"13",1,0.542,"ID",1
"1508","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","MaxH",7,"13",1,0.542,"ID",1
"1509","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","MaxLS",121,"13",1,0.542,"ID",1
"1510","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","percentN",1.847662076,"13",1,0.542,"ID",1
"1511","41","Australia","Fowlers",13,2,"Enneapogon avenaceus",0.542,"2",0.9008,"13",9.929,"Fowlers",2,0.9008,0.542,"Grass","percentC",37.98351012,"13",1,0.542,"ID",1
"1512","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","MeanLL",5.141,"13",1,0.005,"SITE_ID",3
"1513","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","MeanSLA",82.85286071,"13",1,0.005,"SITE_ID",3
"1514","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","MeanLA",0.215232207,"13",1,0.005,"SITE_ID",3
"1515","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","MaxH",23,"13",1,0.005,"SITE_ID",3
"1516","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","MaxLS",256,"13",1,0.005,"SITE_ID",3
"1517","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","percentN",1.621976173,"13",1,0.005,"SITE_ID",2
"1518","42","Australia","Fowlers",13,3,"Austrostipa scabra",0.005,"1",0.8989,"13",22.421,"Fowlers",2,0.9008,0.697,"Grass","percentC",40.14027376,"13",1,0.005,"SITE_ID",2
"1519","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","MeanLL",1.100714286,"13",1,2.03,"ID",3
"1520","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","MeanSLA",176.6696094,"13",1,2.03,"ID",3
"1521","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","MeanLA",0.117622236,"13",1,2.03,"ID",3
"1522","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","MaxH",18,"13",1,2.03,"ID",3
"1523","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","MaxLS",936,"13",1,2.03,"ID",3
"1524","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","percentN",2.428308829,"13",1,2.03,"ID",2
"1525","42","Australia","Fowlers",13,3,"Sclerolaena lanicuspis",2.03,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,2.03,"Wood","percentC",29.86077829,"13",1,2.03,"ID",2
"1526","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","MeanLL",2.01125,"13",1,7.02,"ID",8
"1527","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","MeanSLA",91.66018205,"13",1,7.02,"ID",8
"1528","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","MeanLA",0.563421697,"13",1,7.02,"ID",8
"1529","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","MaxH",44,"13",1,7.02,"ID",8
"1530","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","MaxLS",5775,"13",1,7.02,"ID",8
"1531","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","percentN",1.540143254,"13",1,7.02,"ID",7
"1532","42","Australia","Fowlers",13,3,"Atriplex vesicaria",7.02,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.02,"Wood","percentC",32.56836753,"13",1,7.02,"ID",7
"1533","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","MeanLL",3.205,"13",1,0.265,"ID",2
"1534","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","MeanSLA",97.85699911,"13",1,0.265,"ID",2
"1535","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","MeanLA",0.139222222,"13",1,0.265,"ID",2
"1536","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","MaxH",8,"13",1,0.265,"ID",2
"1537","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","MaxLS",121,"13",1,0.265,"ID",2
"1538","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","percentN",1.530166301,"13",1,0.265,"ID",1
"1539","42","Australia","Fowlers",13,3,"Eragrostis setifolia",0.265,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.265,"Grass","percentC",39.2126656,"13",1,0.265,"ID",1
"1540","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","MeanLL",7.5425,"13",1,0.015,"ID",4
"1541","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","MeanSLA",98.92273229,"13",1,0.015,"ID",4
"1542","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","MeanLA",0.249352679,"13",1,0.015,"ID",4
"1543","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","MaxH",34,"13",1,0.015,"ID",4
"1544","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","MaxLS",56,"13",1,0.015,"ID",4
"1545","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","percentN",0.761852498,"13",1,0.015,"ID",3
"1546","42","Australia","Fowlers",13,3,"Austrodanthonia caespitosa",0.015,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.015,"Grass","percentC",37.23084687,"13",1,0.015,"ID",3
"1547","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","MeanLL",1.193928571,"13",1,7.01,"ID",6
"1548","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","MeanSLA",155.7473894,"13",1,7.01,"ID",6
"1549","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","MeanLA",0.161613524,"13",1,7.01,"ID",6
"1550","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","MaxH",9,"13",1,7.01,"ID",6
"1551","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","MaxLS",209,"13",1,7.01,"ID",6
"1552","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","percentN",1.772866442,"13",1,7.01,"ID",6
"1553","42","Australia","Fowlers",13,3,"Sclerolaena brachyptera",7.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,7.01,"Herb","percentC",28.68418833,"13",1,7.01,"ID",6
"1554","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","MeanLL",0.9165,"13",1,3.405,"ID",3
"1555","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","MeanSLA",171.6694395,"13",1,3.405,"ID",3
"1556","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","MeanLA",0.120215407,"13",1,3.405,"ID",3
"1557","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","MaxH",17,"13",1,3.405,"ID",3
"1558","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","MaxLS",180,"13",1,3.405,"ID",3
"1559","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","percentN",2.402991232,"13",1,3.405,"ID",3
"1560","42","Australia","Fowlers",13,3,"Sclerolaena ventricosa",3.405,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,3.405,"Wood","percentC",27.59883949,"13",1,3.405,"ID",3
"1561","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","MeanLL",1.124411765,"13",1,0.866,"ID",3
"1562","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","MeanSLA",151.4208599,"13",1,0.866,"ID",3
"1563","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","MeanLA",0.246785443,"13",1,0.866,"ID",3
"1564","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","MaxH",10.5,"13",1,0.866,"ID",3
"1565","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","MaxLS",195,"13",1,0.866,"ID",3
"1566","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","percentN",1.952810355,"13",1,0.866,"ID",3
"1567","42","Australia","Fowlers",13,3,"Lotus cruentus",0.866,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.866,"Herb","percentC",35.23097967,"13",1,0.866,"ID",3
"1568","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","MeanLL",0.731,"13",1,1.01,"ID",3
"1569","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","MeanSLA",147.1208742,"13",1,1.01,"ID",3
"1570","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","MeanLA",0.076158233,"13",1,1.01,"ID",3
"1571","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","MaxH",23,"13",1,1.01,"ID",3
"1572","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","MaxLS",798,"13",1,1.01,"ID",3
"1573","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","percentN",2.714176555,"13",1,1.01,"ID",3
"1574","42","Australia","Fowlers",13,3,"Sclerolaena divaricata",1.01,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,1.01,"Wood","percentC",32.13167886,"13",1,1.01,"ID",3
"1575","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","MeanLL",18.9725,"13",1,0.365,"ID",2
"1576","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","MeanSLA",109.7242309,"13",1,0.365,"ID",2
"1577","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","MeanLA",0.20749363,"13",1,0.365,"ID",2
"1578","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","MaxH",12,"13",1,0.365,"ID",2
"1579","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","MaxLS",130,"13",1,0.365,"ID",2
"1580","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","percentN",1.645195493,"13",1,0.365,"ID",2
"1581","42","Australia","Fowlers",13,3,"Sclerolaena eriacantha",0.365,"1",0.8989,"13",22.421,"Fowlers",3,0.8989,0.365,"Wood","percentC",31.14991,"13",1,0.365,"ID",2
"1582","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","MeanLL",1.175416667,"13",1,9.28,"ID",3
"1583","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","MeanSLA",172.7484281,"13",1,9.28,"ID",3
"1584","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","MeanLA",0.190534653,"13",1,9.28,"ID",3
"1585","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","MaxH",19,"13",1,9.28,"ID",3
"1586","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","MaxLS",1330,"13",1,9.28,"ID",3
"1587","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","percentN",1.898025889,"13",1,9.28,"ID",3
"1588","43","Australia","Fowlers",13,4,"Sclerolaena ventricosa",9.28,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,9.28,"Wood","percentC",26.34083731,"13",1,9.28,"ID",3
"1589","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","MeanLL",9.12,"13",1,0.5,"ID",4
"1590","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","MeanSLA",161.1511752,"13",1,0.5,"ID",4
"1591","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","MeanLA",1.2051875,"13",1,0.5,"ID",4
"1592","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","MaxH",24,"13",1,0.5,"ID",4
"1593","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","MaxLS",340,"13",1,0.5,"ID",4
"1594","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","percentN",1.708823721,"13",1,0.5,"ID",4
"1595","43","Australia","Fowlers",13,4,"Enteropogon acicularis",0.5,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.5,"Grass","percentC",39.19006909,"13",1,0.5,"ID",4
"1596","43","Australia","Fowlers",13,4,"Maireana turbinata",0.13,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.13,"Wood","MeanLL",1.13,"13",1,0.13,"ID",1
"1597","43","Australia","Fowlers",13,4,"Maireana turbinata",0.13,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.13,"Wood","MeanSLA",98.13403417,"13",1,0.13,"ID",1
"1598","43","Australia","Fowlers",13,4,"Maireana turbinata",0.13,"0",0.9014,"13",38.695,"Fowlers",4,0.9014,0.13,"Wood","MeanLA",0.152408163,"13",1,0.13,"ID",1
