"","Response","Model","Chisq","Df","Pr_value","AIC","Warnings"
"252","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+(1|site_ID)",0.175503496537676,3,0.981443487470029,153.325170399968,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"253","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FDiv+(1|site_ID)",0.187607721796952,3,0.979564599668755,153.65940051375,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"254","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.132246083890474,3,0.987705011031677,153.587840472318,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"255","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.156578734183246,3,0.984274333441136,156.672792595643,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"256","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.113864798466966,3,0.99012320323933,156.42717981549,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"257","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.116461662510609,3,0.989791304180404,156.842809938793,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"258","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.169662803427141,3,0.982331442309207,152.516275224248,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"259","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.179368321704026,3,0.980849156833629,153.131981048445,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"260","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.12768355630183,3,0.988319904728889,152.746886062137,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"261","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.173110440812915,3,0.981808803602575,153.109426015405,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"262","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.180303067572487,3,0.980704615991287,153.374481849898,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"263","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.126875044019752,3,0.98842788315723,153.47630593305,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"264","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.199542573593669,3,0.97766310823922,149.481736961711,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"265","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.156823594762283,3,0.984238578356522,156.338442579817,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"266","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.117676610505173,3,0.989634893239991,156.085199036556,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"267","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.12135534532309,3,0.989156963871112,156.522311158555,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"268","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.170679137773752,3,0.982177826102035,152.260709485452,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"269","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.183054967582573,3,0.98027730641692,152.898094469128,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"270","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.13225390796299,3,0.987703948546097,152.519511028207,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"271","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.171839640294549,3,0.982001954964529,152.882592314094,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"272","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.182178908400521,3,0.980413626278689,153.239335836104,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"273","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.128479481635157,3,0.988213315612134,153.222198828267,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"274","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.199721256061451,3,0.977634284025484,149.359313336027,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"275","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.16746008730591,3,0.982663064860078,152.195973691562,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"276","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.175909172986464,3,0.981381353458493,152.695417044436,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"277","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.12540125074675,3,0.988623938438441,152.464965099073,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"278","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.193742869424024,3,0.978593035737716,148.510884219242,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"279","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.199600878534102,3,0.977653703895834,149.397816175154,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"280","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.157417908412089,3,0.984151697494045,156.145146425725,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"281","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.182488198662015,3,0.980365529458581,157.049971055381,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"282","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.151809601016092,3,0.984965997311902,156.429253563691,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"283","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.156490272069601,3,0.98428724508028,161.857528562013,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"284","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.128630312921142,3,0.988193084001253,161.608282029526,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"285","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.129711620996885,3,0.988047741558529,161.949214509116,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"286","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.169175850438498,3,0.982404908849619,157.7885704277,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"287","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.180715716051121,3,0.980640709780467,158.300024412353,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"288","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.144936828387384,3,0.985946589855727,157.969438417755,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"289","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.172155279958655,3,0.981954035289818,158.816066235812,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"290","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.179530044200995,3,0.98082417154638,159.032413507544,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"291","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.127541818620971,3,0.988338855704198,159.092206862809,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"292","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.198832286621473,3,0.97777758617771,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"293","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.167460612265152,3,0.982662986041591,158.187238386489,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"294","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.174967695348856,3,0.981525460864932,158.599614194023,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"295","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.125111798676876,3,0.988662325756028,158.418093449704,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"296","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.193328933459959,3,0.978658983214189,154.479214714345,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"297","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.196017830478469,3,0.978229581703419,155.02235349954,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"298","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.167368401152568,3,0.982676829234522,157.823056771065,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"299","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.176393436112694,3,0.981307105659462,158.338425867264,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"300","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.128990061061684,3,0.988144787807126,158.084657809786,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"301","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.194375774882052,3,0.978492092634816,154.252757839136,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"302","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.19523128514508,3,0.978355435429852,154.866908565543,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"303","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.190814121972678,3,0.979058410886545,154.180423908689,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"304","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.166719324506736,3,0.982774181958562,163.407537174204,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"305","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.172529683295625,3,0.981897147085514,163.762331613522,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"306","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.139677073178925,3,0.98668377958971,163.584970397724,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"307","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.192346208333348,3,0.97881532088861,159.724593578404,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"308","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.193629628129658,3,0.978611082772193,160.72663970678,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"309","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.190250253298803,3,0.979147679464877,160.145593564425,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"310","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.190363738506974,3,0.979129721709135,159.821376702825,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"311","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.187839128574297,3,0.979528184549055,165.344795661943,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"312","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ 1+(1|site_ID)",NA,NA,NA,125.304661328058,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"313","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+(1|site_ID)",0.170994926732827,3,0.982130018032638,130.548966984734,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"314","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+(1|site_ID)",0.309768987283925,1,0.577821978564468,126.40410834941,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"315","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FRic+(1|site_ID)",0.320747577799264,1,0.571158724099066,126.387833562979,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"316","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FEve+(1|site_ID)",0.101983946650802,1,0.749461686345719,126.61734637743,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"317","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FDiv+(1|site_ID)",0.668427585120606,1,0.413600360100214,126.049498247189,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"318","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+(1|site_ID)",0.169589890172576,3,0.982342448304174,132.234806452894,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"319","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FRic+(1|site_ID)",0.110776506734133,3,0.990513561998281,132.277191157996,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"320","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FEve+(1|site_ID)",0.176109827223855,3,0.981350599114268,132.441136875935,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"321","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FDiv+(1|site_ID)",0.216513915003442,3,0.974880364066383,131.832083649359,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"322","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FRic+(1|site_ID)",0.212128900922917,1,0.645103886011686,128.17263648168,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"323","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FEve+(1|site_ID)",0.250192243705462,1,0.616939745282895,128.36290541677,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"324","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FDiv+(1|site_ID)",0.14534373413589,1,0.703025368581222,127.902585243017,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"325","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FRic+FEve+(1|site_ID)",0.329414425091393,1,0.566004099393066,128.276972254096,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"326","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FRic+FDiv+(1|site_ID)",0.244925750213867,1,0.62067089596977,127.797205979085,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"327","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FEve+FDiv+(1|site_ID)",0.0390478738037701,1,0.843353849730865,128.010375373036,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"328","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+(1|site_ID)",0.119201486023028,3,0.989437572705802,134.053614844764,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"329","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+(1|site_ID)",0.170487377452085,3,0.982206839281608,134.192531540557,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"330","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FDiv+(1|site_ID)",0.201230758872327,3,0.977390367046031,133.700742799565,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"331","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+graz:aridity+(1|site_ID)",0.168986956912551,3,0.982433383571687,138.147872807623,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"332","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FRic+FEve+(1|site_ID)",0.11149791434043,3,0.990422803529594,134.165426657951,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"333","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FRic+FDiv+(1|site_ID)",0.154735128019157,3,0.984542782050949,133.641931979023,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"334","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FRic+graz:FRic+(1|site_ID)",0.121522120155834,3,0.98913514415496,137.754810738852,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"335","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FEve+FDiv+(1|site_ID)",0.238173951404233,3,0.971203427085772,133.771092589374,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"336","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FEve+graz:FEve+(1|site_ID)",0.180696668830726,3,0.980643660910455,137.473941810915,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"337","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+FDiv+graz:FDiv+(1|site_ID)",0.205812401200731,3,0.976645567847654,136.710124951149,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"338","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FRic+FEve+(1|site_ID)",0.156780748277654,1,0.692137865813832,130.118294813984,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"339","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FRic+FDiv+(1|site_ID)",0.0926243197348108,1,0.760867016513431,129.703861659126,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"340","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FRic+aridity:FRic+(1|site_ID)",0.205535587535703,1,0.650289298042134,129.604731322654,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"341","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FEve+FDiv+(1|site_ID)",0.122599947065261,1,0.726231567397726,129.886528135421,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"342","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FEve+aridity:FEve+(1|site_ID)",0.229122917393195,1,0.632174935950546,129.232798608377,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"343","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ aridity+FDiv+aridity:FDiv+(1|site_ID)",0.145395568571261,1,0.702974934403237,129.901942555248,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"344","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ FRic+FEve+FDiv+(1|site_ID)",0.252128212711755,1,0.615580508122389,129.750889065263,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"345","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+(1|site_ID)",0.11675137786573,3,0.989754071682053,136.001593616464,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"346","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FDiv+(1|site_ID)",0.149785676337857,3,0.985256771163305,135.55367088871,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"347","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+graz:aridity+(1|site_ID)",0.118900442564325,3,0.989476616687066,139.982484427032,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"348","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+graz:FRic+(1|site_ID)",0.134033382646568,3,0.98746159503443,139.522402729186,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"349","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+aridity:FRic+(1|site_ID)",0.19657102248062,3,0.978140944692726,135.408291185962,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"350","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+FDiv+(1|site_ID)",0.214671224967527,3,0.975186816771081,135.671094960911,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"351","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+graz:aridity+(1|site_ID)",0.17009249633057,3,0.982266541835278,140.106143293049,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"352","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+graz:FEve+(1|site_ID)",0.172019281012633,3,0.981974686795079,139.283333009515,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"353","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+aridity:FEve+(1|site_ID)",0.203053783712134,3,0.97709481356117,135.030054508651,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"354","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FDiv+graz:aridity+(1|site_ID)",0.200150278987038,3,0.977565033944694,139.520869935726,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
