"","Response","Model","Chisq","Df","Pr_value","AIC","Warnings"
"937","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+FEve:FDiv+(1|site_ID)",0.426311856310898,3,0.934755020582447,149.609518029158,"warning : NULL"
"938","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.500876694325066,3,0.918698763558715,150.172370642959,"warning : NULL"
"939","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+(1|site_ID)",0.455642456621895,3,0.928522721147233,150.047780423195,"warning : NULL"
"940","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FRic:FDiv+(1|site_ID)",0.396167834168185,3,0.941032988088439,150.198247740778,"warning : NULL"
"941","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FEve:FDiv+(1|site_ID)",0.452115419752484,3,0.929278215211262,149.94603507125,"warning : NULL"
"942","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+(1|site_ID)",0.538086131460785,3,0.910447828944927,149.939971208999,"warning : NULL"
"943","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.464938570164048,3,0.926523901869537,150.147925709505,"warning : NULL"
"944","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.539579239624503,3,0.910113847600347,149.9166033959,"warning : NULL"
"945","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.411304873196326,3,0.937897398373255,150.005612015306,"warning : NULL"
"946","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.465101212505477,3,0.926488834623413,149.687172103555,"warning : NULL"
"947","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.407558644054229,3,0.938676667669425,150.002713165997,"warning : NULL"
"948","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.486675736673071,3,0.921808790230587,145.853718024919,"warning : NULL"
"949","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)",0.389666565239695,3,0.942368770776627,145.743840101396,"warning : NULL"
"950","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)",0.36522280570968,3,0.947329129153025,146.017205929995,"warning : NULL"
"951","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)",0.424618743230446,3,0.935111175846701,145.911063563067,"warning : NULL"
"952","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)",0.520505770778003,3,0.914363832711703,145.520182130663,"warning : NULL"
"953","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.469925994178577,3,0.925447081667046,145.850612241137,"warning : NULL"
"954","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.544524850615204,3,0.909006090016163,145.694080519582,"warning : NULL"
"955","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)",0.395033495752838,3,0.9412665368446,145.685629720557,"warning : NULL"
"956","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)",0.452412988551607,3,0.929214537764932,145.501631956148,"warning : NULL"
"957","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.417633764304015,3,0.936576159734591,145.88827944796,"warning : NULL"
"958","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.542369883159163,3,0.909489061292036,146.112387948081,"warning : NULL"
"959","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.467564820394775,3,0.92595725712398,146.359976808789,"warning : NULL"
"960","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.547415473328308,3,0.908357560436594,146.221658166966,"warning : NULL"
"961","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)",0.43520222628707,3,0.93287827604518,146.176841201522,"warning : NULL"
"962","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)",0.501670989066263,3,0.918524149574236,146.015005521042,"warning : NULL"
"963","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.434417101737035,3,0.933044456702974,146.330568143818,"warning : NULL"
"964","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.507647868710546,3,0.917208024217743,NA,"warning : NULL"
"965","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.588115047138194,3,0.899147690127124,145.814887785471,"warning : NULL"
"966","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.508694150997789,3,0.916977234787296,146.203976824452,"warning : NULL"
"967","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.449688275896304,3,0.929797175678746,145.996859764061,"warning : NULL"
"968","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.489632599159174,3,0.921163109129551,145.874084818834,"warning : NULL"
"969","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)",0.390538424893426,3,0.942190024792537,145.731844169848,"warning : NULL"
"970","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)",0.365866271345285,3,0.947199849980532,145.960989969506,"warning : NULL"
"971","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)",0.420880017367159,3,0.93589618681829,145.762871053687,"warning : NULL"
"972","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)",0.524711042267697,3,0.913429914578909,145.616181217201,"warning : NULL"
"973","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.472384905270477,3,0.924915065679623,145.8843631257,"warning : NULL"
"974","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.541679620046528,3,0.909643670408518,145.668475183137,"warning : NULL"
"975","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)",0.395442537646065,3,0.941182342608956,145.673837976288,"warning : NULL"
"976","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)",0.446676793226403,3,0.930440005404376,145.422161084219,"warning : NULL"
"977","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.411876911131238,3,0.937778221514858,145.728686114193,"warning : NULL"
"978","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.546001321455129,3,0.908674931784879,146.147339776278,"warning : NULL"
"979","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.469070012213707,3,0.925632111319513,146.311532770623,"warning : NULL"
"980","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.544510615909404,3,0.909009281730776,146.13818840452,"warning : NULL"
"981","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)",0.435352162591299,3,0.932846530661406,146.162928952058,"warning : NULL"
"982","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)",0.497464684718293,3,0.919448055292691,145.949625818683,"warning : NULL"
"983","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.427645869484847,3,0.934474117815845,146.141175193745,"warning : NULL"
"984","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.511788633342407,3,0.916293971454463,146.116322760544,"warning : NULL"
"985","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.592639879213828,3,0.898115218577198,145.928587007846,"warning : NULL"
"986","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.507162230491015,3,0.917315106767244,146.144492796795,"warning : NULL"
"987","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.446851356771287,3,0.930402775737282,145.971110404332,"warning : NULL"
"988","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.514608871457462,3,0.915670382081452,141.643646740404,"warning : NULL"
"989","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.470145936191034,3,0.925399524410819,141.957813523464,"warning : NULL"
"990","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.547134408849681,3,0.908420653202085,141.779483377116,"warning : NULL"
"991","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)",0.381236549283799,3,0.944090719092459,141.78959355973,"warning : NULL"
"992","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)",0.443066966474515,3,0.931208977706771,141.620899911086,"warning : NULL"
"993","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.410946773898637,3,0.937971979006989,141.953570633836,"warning : NULL"
"994","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.51040065933617,3,0.916600562321377,141.645878578368,"warning : NULL"
"995","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.590896566849487,3,0.898513197605745,141.417472515014,"warning : NULL"
"996","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.526659946721029,3,0.912996491188093,141.798548734994,"warning : NULL"
"997","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.443298411062269,3,0.931159726986182,141.582446882134,"warning : NULL"
"998","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.515923516855249,3,0.915379413677497,142.249605639156,"warning : NULL"
"999","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.604350770036735,3,0.895435645623544,142.085092806245,"warning : NULL"
"1000","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.515771160275895,3,0.915413143732501,142.349034006538,"warning : NULL"
"1001","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.482654170317513,3,0.922685350769042,142.142527723908,"warning : NULL"
"1002","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.566737481590304,3,0.904003020259148,142.055589532166,"warning : NULL"
"1003","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.488188931498258,3,0.921478483503663,145.776284468093,"warning : NULL"
"1004","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)",0.394048172954808,3,0.941469240264948,145.703935449414,"warning : NULL"
"1005","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)",0.365371491286315,3,0.947299263034847,145.892951612321,"warning : NULL"
"1006","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)",0.418682420961148,3,0.936356671263295,145.65277396044,"warning : NULL"
"1007","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)",0.529332481802797,3,0.912401520243049,145.542212922893,"warning : NULL"
"1008","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.471765299272799,3,0.925049194284508,145.773856103546,"warning : NULL"
"1009","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.539733110590848,3,0.910079417326861,145.516783166072,"warning : NULL"
"1010","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)",0.400871673584608,3,0.940062368655788,145.662605523165,"warning : NULL"
"1011","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)",0.450522631681801,3,0.929618864200133,145.290974706348,"warning : NULL"
"1012","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.411540036606504,3,0.937848410954361,145.624873390677,"warning : NULL"
"1013","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.548926461206144,3,0.908018251587345,146.02768639203,"warning : NULL"
"1014","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.469638087310217,3,0.925509325799698,146.172016536485,"warning : NULL"
"1015","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.541263265609533,3,0.909736906059362,145.914919681988,"warning : NULL"
"1016","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)",0.441591509522756,3,0.931522781922519,146.114125438817,"warning : NULL"
"1017","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)",0.499705562151381,3,0.918956093604472,145.739335726277,"warning : NULL"
"1018","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.428240349301113,3,0.934348857495297,145.969822022121,"warning : NULL"
"1019","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.51709833985365,3,0.915119240034202,146.011673640247,"warning : NULL"
"1020","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.59061806690622,3,0.898576753876757,145.66679617455,"warning : NULL"
"1021","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.504972935882568,3,0.917797528878207,145.92711999784,"warning : NULL"
"1022","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.450298659890908,3,0.929666738482941,145.798346629022,"warning : NULL"
"1023","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.518307962970014,3,0.914851210474267,NA,"warning : NULL"
"1024","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)",0.469702848496023,3,0.925495325612641,141.85522084336,"warning : NULL"
"1025","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)",0.544127418412097,3,0.909095195368252,141.695941767872,"warning : NULL"
"1026","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)",0.386346347179046,3,0.943048351544112,141.809862842568,"warning : NULL"
"1027","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)",0.442638705129666,3,0.931300091552709,141.58853799039,"warning : NULL"
"1028","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.408980056896673,3,0.938381241450409,141.911153895644,"warning : NULL"
"1029","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.515975267333181,3,0.915367956147675,141.613793975885,"warning : NULL"
"1030","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.59203281247905,3,0.898253832380673,141.346076329313,"warning : NULL"
"1031","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.52466951568883,3,0.913439145662462,141.716546779352,"warning : NULL"
"1032","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.4455644955635,3,0.930677133676237,141.57824810293,"warning : NULL"
"1033","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)",0.519991545040922,3,0.91447790989541,NA,"warning : NULL"
"1034","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)",0.600147295702873,3,0.896398652525319,141.920179186405,"warning : NULL"
"1035","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.512346878647044,3,0.916170602822216,142.213018858788,"warning : NULL"
"1036","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.481495790201969,3,0.922937488104334,142.078696034346,"warning : NULL"
"1037","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)",0.566120068961735,3,0.904142676315005,141.915263807313,"warning : NULL"
"1038","mean_NIntc_rich_binom","mean_NIntc_rich_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)",0.519802947688007,3,0.914519742043241,141.620294819912,"warning : NULL"
