"","ID","replicate","euclidean_dist","grouping","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3"
"1277",18,"3","1.01284247988894","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1278",18,"3","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1279",18,"3","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1280",18,"3","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1281",18,"3","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1282",18,"3","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1283",18,"3","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1284",18,"4","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1285",18,"4","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1286",18,"4","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1287",18,"4","1.01284247988894","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1288",18,"4","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1289",18,"4","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1290",18,"4","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1291",18,"4","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1292",18,"4","1.68901345410716","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1293",18,"4","1.68901345410716","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1294",18,"5","2.56226375616964","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1295",18,"5","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1296",18,"5","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1297",18,"5","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1298",18,"5","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1299",18,"5","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1300",18,"5","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1301",18,"6","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1302",18,"6","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1303",18,"6","2.70795774890148","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1304",18,"6","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1305",18,"6","1.90578025068623","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1306",18,"7","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1307",18,"7","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1308",18,"7","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1309",18,"7","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1310",18,"7","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1311",18,"8","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1312",18,"8","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1313",18,"8","1.68901345410716","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1314",18,"8","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1315",18,"8","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1316",18,"8","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1317",18,"9","1.96070579292314","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1318",18,"9","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1319",18,"9","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1320",18,"9","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1321",18,"10","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1322",18,"10","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1323",18,"10","2.56226375616964","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1324",18,"10","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1325",18,"10","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1326",18,"10","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1327",18,"10","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1328",18,"10","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1329",18,"10","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1330",18,"11","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1331",18,"11","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1332",18,"11","4.64577700676413","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1333",18,"11","1.96070579292314","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1334",18,"11","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1335",18,"11","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1336",18,"11","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1337",18,"11","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1338",18,"11","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1339",18,"11","4.18432255862009","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1340",18,"11","4.18432255862009","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1341",18,"12","1.96070579292314","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1342",18,"12","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1343",18,"12","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1344",18,"12","3.67475061669522","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1345",18,"12","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1346",18,"12","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1347",18,"12","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1348",18,"12","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1349",18,"12","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1350",18,"12","2.74848865512417","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1351",18,"12","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1352",18,"12","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1353",18,"12","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1354",18,"12","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1355",18,"13","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1356",18,"13","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1357",18,"13","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1358",18,"13","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1359",18,"13","0","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1360",18,"13","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1361",18,"13","1.01284247988894","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1362",18,"13","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1363",18,"13","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1364",18,"13","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1365",18,"13","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1366",18,"13","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1367",18,"13","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1368",18,"13","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1369",18,"14","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1370",18,"14","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1371",18,"14","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1372",18,"14","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1373",18,"14","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1374",18,"14","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1375",18,"14","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1376",18,"14","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1377",18,"15","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1378",18,"15","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1379",18,"15","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1380",18,"15","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1381",18,"15","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1382",18,"15","1.96070579292314","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1383",18,"15","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1384",18,"16","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1385",18,"16","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1386",18,"16","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1387",18,"16","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1388",18,"16","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1389",18,"17","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1390",18,"17","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1391",18,"17","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1392",18,"17","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1393",18,"17","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1394",18,"18","2.68467075565565","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1395",18,"18","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1396",18,"18","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1397",18,"18","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1398",18,"18","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1399",18,"18","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1400",18,"18","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1401",18,"18","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1402",18,"19","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1403",18,"19","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1404",18,"19","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1405",18,"19","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1406",18,"19","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1407",18,"19","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1408",18,"20","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1409",18,"20","2.64191430944123","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1410",18,"20","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1411",18,"20","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1412",18,"20","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1413",18,"20","2.56226375616964","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1414",18,"20","1.39474519207446","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1415",18,"20","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1416",18,"20","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1417",18,"20","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1418",18,"21","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1419",18,"21","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1420",18,"21","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1421",18,"21","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1422",18,"21","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1423",18,"21","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1424",18,"22","1.68901345410716","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1425",18,"22","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1426",18,"22","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1427",18,"22","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1428",18,"22","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1429",18,"22","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1430",18,"22","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1431",18,"22","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1432",18,"22","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1433",18,"23","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1434",18,"23","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1435",18,"23","4.64577700676413","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1436",18,"23","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1437",18,"23","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1438",18,"23","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1439",18,"23","1.68901345410716","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1440",18,"23","1.55752903452653","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1441",18,"23","1.55752903452653","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1442",18,"24","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1443",18,"24","2.56226375616964","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1444",18,"24","1.39474519207446","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1445",18,"25","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1446",18,"25","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1447",18,"25","1.96070579292314","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1448",18,"25","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1449",18,"25","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1450",18,"25","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1451",18,"25","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1452",18,"26","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1453",18,"26","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1454",18,"27","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1455",18,"27","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1456",18,"27","1.90578025068623","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1457",18,"27","1.39474519207446","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1458",18,"27","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1459",18,"27","1.39474519207446","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1460",18,"27","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1461",18,"27","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1462",18,"27","1.01284247988894","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1463",18,"27","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1464",18,"27","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1465",18,"28","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1466",18,"29","2.40824657804993","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1467",18,"29","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1468",18,"29","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1469",18,"29","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1470",18,"29","1.377828766671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1471",18,"30","1.90578025068623","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1472",18,"30","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1473",18,"30","1.39474519207446","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1474",18,"30","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1475",18,"30","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1476",18,"30","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1477",18,"30","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1478",18,"30","2.74848865512417","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1479",18,"30","1.55752903452653","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1480",18,"31","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1481",18,"31","1.39474519207446","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1482",18,"31","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1483",18,"31","1.39474519207446","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1484",18,"31","2.56226375616964","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1485",18,"31","2.70795774890148","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1486",18,"31","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1487",18,"31","1.55752903452653","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1488",18,"31","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1489",18,"31","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1490",18,"31","4.64577700676413","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1491",18,"31","4.64577700676413","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1492",18,"32","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1493",18,"32","2.64191430944123","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1494",18,"32","1.68901345410716","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1495",18,"32","2.56226375616964","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1496",18,"32","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1497",18,"32","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1498",18,"32","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1499",18,"32","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1500",18,"32","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1501",18,"32","2.55183540039671","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1502",18,"33","1.39474519207446","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1503",18,"33","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1504",18,"33","1.39474519207446","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1505",18,"33","1.55752903452653","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1506",18,"33","2.64191430944123","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1507",18,"33","1.90578025068623","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1508",18,"33","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1509",18,"33","5.52136682144926","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1510",18,"33","5.52136682144926","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1511",18,"34","2.56226375616964","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1512",18,"34","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1513",18,"34","1.55752903452653","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1514",18,"34","5.52136682144926","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1515",18,"34","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1516",18,"34","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1517",18,"35","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1518",18,"35","1.96070579292314","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1519",18,"35","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1520",18,"35","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1521",18,"36","1.34463840829899","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1522",18,"36","4.18432255862009","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1523",18,"36","1.34463840829899","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1524",18,"36","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1525",18,"36","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1526",18,"36","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1527",18,"37","2.40824657804993","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1528",18,"37","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1529",18,"37","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1530",18,"37","1.82802951159401","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1531",18,"38","1.82802951159401","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1532",18,"38","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1533",18,"38","4.64577700676413","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1534",18,"38","3.5112819892452","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1535",18,"38","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1536",18,"38","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1537",18,"38","1.01284247988894","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1538",18,"38","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1539",18,"38","2.68467075565565","nurse_both","Argentina","Rio Colorado","6",3,"1",0.8223
"1540",18,"39","2.40824657804993","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1541",18,"39","3.5112819892452","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1542",18,"39","4.18432255862009","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1543",18,"39","2.68467075565565","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1544",18,"39","5.52136682144926","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1545",18,"39","2.55183540039671","nurse_bare_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1546",18,"39","5.52136682144926","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1547",18,"39","1.377828766671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1548",18,"39","2.55183540039671","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
"1549",18,"39","1.82802951159401","nurse_nurse_only","Argentina","Rio Colorado","6",3,"1",0.8223
