"","COU","SITE_ID","ID","trait","Functional_group","n","mean","ci_low_mean","ci_high_mean","var","ci_low_var","ci_high_var","skew","ci_low_skew","ci_high_skew","kurt","ci_low_kurt","ci_high_kurt","GRAZ","ARIDITY.v3"
"226","Chile","25","84","MaxH",2,50,24.8594,23.9616575706876,25.7571424293124,88.7426353535353,64.4690568090541,113.016213898017,1.66412405323371,1.25043648421768,2.07781162224973,4.83553039524,2.44532122487821,7.22573956560179,2,0.5028
"227","Chile","25","84","MaxLS",2,50,1243.998,1214.63220586284,1273.36379413716,88883.5720484848,60217.1937972216,117549.950299748,-2.72968436449526,-3.08481587415862,-2.3745528548319,8.7061783435232,5.26743370075406,12.1449229862923,2,0.5028
"228","Chile","25","84","MeanLA",2,50,0.3584457924588,0.337505383034103,0.379386201883497,0.0483985057204011,0.0407491782921525,0.0560478331486496,1.57524007276715,1.2951746027877,1.8553055427466,0.904483618530553,-0.0506377667625303,1.85960500382364,2,0.5028
"229","Chile","25","84","MeanLDMC",2,50,0.4362367736128,0.432788474733112,0.439685072492488,0.000926272302002158,0.000798841331760558,0.00105370327224376,-1.11255297835551,-1.39647693713818,-0.828629019572839,-0.545801270645086,-1.24640217313521,0.15479963184504,2,0.5028
"230","Chile","25","84","MeanLL",2,50,11.3845175333706,10.9141987012164,11.8548363655248,22.9938430835704,19.8932301999939,26.0944559671469,-1.20823603934482,-1.47297692679896,-0.943495151890677,-0.330677634385172,-1.05547560104147,0.39412033227112,2,0.5028
"231","Chile","25","84","MeanSLA",2,50,92.778120361026,90.8563122513145,94.6999284707375,481.313714036024,399.633023411127,562.99440466092,-1.89646351969531,-2.23626500265347,-1.55666203673715,1.98205854398272,0.54541306672564,3.41870402123979,2,0.5028
"232","Chile","25","85","C_N_ratio",2,50,32.3832836903549,31.9589848369279,32.807582543782,17.3465985443129,12.534462103826,22.1587349847998,-2.70654589551741,-3.48139446722185,-1.93169732381297,6.2612578338037,-0.201269741756109,12.7237854093635,1,0.515
"233","Chile","25","85","MaxH",2,50,32.9477,31.9714001286615,33.9239998713385,87.1308247474747,66.6113988865119,107.650250608438,-0.984356422198029,-1.35370600561976,-0.615006838776301,4.18603596511452,2.41282706088289,5.95924486934615,1,0.515
"234","Chile","25","85","MaxLS",2,50,1644.829,1528.58753087698,1761.07046912302,1739522.06484646,1496242.75899453,1982801.37069839,1.41424698136309,1.14457353538011,1.68392042734606,0.431376183120241,-0.517593985136078,1.38034635137656,1,0.515
"235","Chile","25","85","MeanLA",2,50,0.4562426699436,0.43434563271266,0.47813970717454,0.0538881692422351,0.0473887277418469,0.0603876107426234,0.977721212197683,0.771189876312819,1.18425254808255,-0.679622258998701,-1.18750735849865,-0.171737159498752,1,0.515
"236","Chile","25","85","MeanLDMC",2,50,0.4124793461076,0.409571268717149,0.415387423498051,0.00165032362896086,0.00151580500796345,0.00178484224995827,-0.860368047584827,-1.01216448187151,-0.708571613298146,-1.03680860795403,-1.32929412039514,-0.744323095512923,1,0.515
"237","Chile","25","85","MeanLL",2,50,11.5262334474518,10.8682429665984,12.1842239283052,38.5506338043844,35.2712803815528,41.8299872272159,-0.696539045933535,-0.927522548214922,-0.465555543652149,-1.39198256455637,-1.75821825895051,-1.02574687016224,1,0.515
"238","Chile","25","85","MeanSLA",2,50,92.63233634574,89.9364534332517,95.3282192582283,728.989531122904,634.750478383876,823.228583861931,-1.15217048977803,-1.41582616483213,-0.888514814723923,-0.475046962163051,-1.16879032117606,0.218696396849957,1,0.515
"239","China","28","93","C_N_ratio",3,50,10.6491456894636,10.4620654833275,10.8362258955996,3.24170628379379,2.409327828876,4.07408473871157,2.53829551093342,2.00806157248765,3.06852944937918,4.86450221745551,2.01194433054808,7.71706010436294,3,0.8074
"240","China","28","93","MaxH",3,50,20.9224,18.3046812860611,23.5401187139389,458.37835959596,327.816479267339,588.94023992458,2.43525297938815,1.81356332123355,3.05694263754274,4.35769865518261,1.07223739685415,7.64315991351108,3,0.8074
"241","China","28","93","MaxLS",3,50,1942.172,1495.00285986876,2389.34114013124,22256774.5690182,16276263.3477497,28237285.7902867,2.73839916987031,2.18182303291046,3.29497530683016,6.31773241647062,2.61761409777425,10.017850735167,3,0.8074
"242","China","28","93","MeanLA",3,50,0.1385817725288,0.136960425055031,0.140203120002569,0.000191914137077057,0.000135553584823422,0.000248274689330692,2.56405977888771,1.82341689512427,3.30470266265115,5.23507139282269,0.497292284301577,9.97285050134379,3,0.8074
"243","China","28","93","MeanLDMC",3,50,0.4310596780156,0.428108710302785,0.434010645728415,0.00145777548933395,0.0011661638519598,0.0017493871267081,-2.61477772400763,-3.00954734568374,-2.22000810233152,5.20192730630249,3.11003338183844,7.29382123076654,3,0.8074
"244","China","28","93","MeanLL",3,50,1.151217075,1.08908052266661,1.2133536273334,0.370576331792582,0.275842517207979,0.465310146377186,2.56102024653002,2.05396888377779,3.06807160928225,4.91331895838316,2.26628538993459,7.56035252683173,3,0.8074
"245","China","28","93","MeanSLA",3,50,146.36053538612,145.411638843149,147.309431929091,74.1741320683278,43.7306419241185,104.617622212537,-3.53510121644567,-4.29349058504413,-2.7767118478472,12.7900494529974,5.99100284363767,19.5890960623571,3,0.8074
"246","China","28","94","C_N_ratio",1,50,12.7340514621695,12.7340514621695,12.7340514621695,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"247","China","28","94","C_N_ratio",3,50,15.1577059096252,15.1577059096252,15.1577059096252,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"248","China","28","94","MaxH",1,50,90,90,90,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"249","China","28","94","MaxH",3,50,80,80,80,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"250","China","28","94","MaxLS",1,50,10400,10400,10400,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"251","China","28","94","MaxLS",3,50,16200,16200,16200,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"252","China","28","94","MeanLA",1,50,0.237915551,0.237915551,0.237915551,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"253","China","28","94","MeanLA",3,50,0.181728715,0.181728715,0.181728715,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"254","China","28","94","MeanLDMC",1,50,0.560500446,0.560500446,0.560500446,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"255","China","28","94","MeanLDMC",3,50,0.3130773,0.3130773,0.3130773,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"256","China","28","94","MeanLL",1,50,1.875,1.875,1.875,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"257","China","28","94","MeanLL",3,50,2.6625,2.6625,2.6625,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"258","China","28","94","MeanSLA",1,50,116.2616786,116.2616786,116.2616786,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"259","China","28","94","MeanSLA",3,50,128.4603009,128.4603009,128.4603009,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8113
"260","China","28","95","C_N_ratio",1,50,12.7340514621695,12.7340514621695,12.7340514621695,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"261","China","28","95","C_N_ratio",3,50,16.3068149842042,16.2765249325283,16.3371050358801,0.0997465472395437,0.0707059939751229,0.128787100503964,-3.13779573955213,-3.8274077131945,-2.44818376590977,8.39607523622082,3.71574622750485,13.0764042449368,1,0.8095
"262","China","28","95","MaxH",1,50,90,90,90,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"263","China","28","95","MaxH",3,50,75.4368,73.7573960240949,77.1162039759051,261.951127272727,173.613661782651,350.288592762803,-3.46940416070852,-4.61487754081433,-2.32393078060271,11.4373043531131,-1.36940801977312,24.2440167259994,1,0.8095
"264","China","28","95","MaxLS",1,50,10400,10400,10400,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"265","China","28","95","MaxLS",3,50,8857.8828,8589.32905584028,9126.43654415972,6174685.5157899,4028603.39303336,8320767.63854644,-3.42254709496619,-4.45537027213707,-2.38972391779532,10.8681988467241,1.93726033248878,19.7991373609594,1,0.8095
"266","China","28","95","MeanLA",1,50,0.237915551,0.237915551,0.237915551,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"267","China","28","95","MeanLA",3,50,0.167387444777,0.16408506064398,0.17068982891002,0.000813677786005573,0.000511860072872093,0.00111549549913905,-3.42418205818567,-4.39499122900786,-2.45337288736347,10.7565078836667,2.97908867833272,18.5339270890007,1,0.8095
"268","China","28","95","MeanLDMC",1,50,0.560500446,0.560500446,0.560500446,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"269","China","28","95","MeanLDMC",3,50,0.3196583061754,0.315791239352583,0.323525372998217,0.00140895858563446,0.000933823012903258,0.00188409415836565,3.4203165200896,2.38637644500793,4.45425659517127,10.855066196849,1.96249568085032,19.7476367128477,1,0.8095
"270","China","28","95","MeanLL",1,50,1.875,1.875,1.875,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"271","China","28","95","MeanLL",3,50,2.803646,2.75490457731134,2.85238742268866,0.327747039317172,0.244050675550741,0.411443403083602,-3.02994760065764,-3.67479797216785,-2.38509722914743,7.66504729730817,3.27121462041173,12.0588799742046,1,0.8095
"272","China","28","95","MeanSLA",1,50,116.2616786,116.2616786,116.2616786,0,0,0,NA,NA,NA,NA,NA,NA,1,0.8095
"273","China","28","95","MeanSLA",3,50,136.68160275948,136.400935929997,136.962269588963,9.8583311838055,7.12260525885169,12.5940571087593,-3.20407556290443,-3.90557550233423,-2.50257562347463,8.83702963082926,3.63912037213954,14.034938889519,1,0.8095
"274","China","28","96","C_N_ratio",1,50,12.7340514621695,12.7340514621695,12.7340514621695,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"275","China","28","96","C_N_ratio",3,50,15.3361155210437,15.2488531486249,15.4233778934625,1.02233654499384,0.448588262446442,1.59608482754123,-3.46432445451226,-7.06387630276403,0.135227393739514,33.8926918449167,9.27136374507617,58.5140199447573,0,0.8133
"276","China","28","96","MaxH",1,50,90,90,90,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"277","China","28","96","MaxH",3,50,73.7818,72.6221982210628,74.9414017789372,139.667884848485,91.7382867395932,187.597482957376,-3.62773185733628,-4.61022428177839,-2.64523943289418,12.4311646722006,3.27877461865681,21.5835547257443,0,0.8133
"278","China","28","96","MaxLS",1,50,10400,10400,10400,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"279","China","28","96","MaxLS",3,50,16960.5884,16483.6543291472,17437.5224708528,16249383.6517212,9434067.06236468,23064700.2410777,-3.86203509089277,-5.06526110800412,-2.65880907378142,14.4909256155004,3.54695448174016,25.4348967492607,0,0.8133
"280","China","28","96","MeanLA",1,50,0.237915551,0.237915551,0.237915551,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"281","China","28","96","MeanLA",3,50,0.1947620676648,0.164771297310254,0.224752838019347,0.0926863495977627,-0.036351466455538,0.221724165651063,2.34957885285903,-4.34747798829816,9.04663569401622,48.4535185656738,13.8128593275329,83.0941778038147,0,0.8133
"282","China","28","96","MeanLDMC",1,50,0.560500446,0.560500446,0.560500446,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"283","China","28","96","MeanLDMC",3,50,0.3371579262928,0.333548423712702,0.340767428872898,0.00101882395153716,0.000610577956060953,0.00142706994701336,-3.82842533970928,-5.06514803023335,-2.5917026491852,14.5229294252476,2.87684652554449,26.1690123249507,0,0.8133
"284","China","28","96","MeanLL",1,50,1.875,1.875,1.875,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"285","China","28","96","MeanLL",3,50,2.896656874999,2.84292766027321,2.95038608972479,0.33228264091305,0.160131296650259,0.504433985175842,NA,NA,NA,NA,NA,NA,0,0.8133
"286","China","28","96","MeanSLA",1,50,116.2616786,116.2616786,116.2616786,0,0,0,NA,NA,NA,NA,NA,NA,0,0.8133
"287","China","28","96","MeanSLA",3,50,111.5086415127,109.935300430127,113.081982595273,200.028267770085,120.243972679929,279.812562860241,3.39620815496048,1.9362933393298,4.85612297059115,16.7764078408917,1.92581931779585,31.6269963639875,0,0.8133
"288","China","29","97","C_N_ratio",1,50,15.5790476205036,15.3726172049512,15.785478036056,5.4152509602295,5.00618033447031,5.82432158598869,-0.832988714173417,-1.04360067622972,-0.622376752117113,-1.27511166815125,-1.64944148440998,-0.900781851892521,3,0.7721
"289","China","29","97","C_N_ratio",3,50,18.5100832644959,18.5100832644959,18.5100832644959,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"290","China","29","97","MaxH",1,50,280.96,276.814877466669,285.105122533331,2142.06060606061,1977.35581705169,2306.76539506953,0.823384828192306,0.608501803637093,1.03826785274752,-1.28938101489452,-1.67944363895563,-0.899318390833406,3,0.7721
"291","China","29","97","MaxH",3,50,46,46,46,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"292","China","29","97","MaxLS",1,50,41236.8,41135.9044184944,41337.6955815056,1251746.90909091,1162374.48499695,1341119.33318486,-0.780837581760189,-0.989173139664649,-0.572502023855729,-1.36106872759322,-1.70064831931916,-1.02148913586727,3,0.7721
"293","China","29","97","MaxLS",3,50,3132,3132,3132,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"294","China","29","97","MeanLA",1,50,1.5137776287658,1.43026037624214,1.59729488128946,0.754112060334025,0.689709331629285,0.818514789038764,-0.883644901038994,-1.11576587522229,-0.651523926855696,-1.1778486314597,-1.61470716745889,-0.740990095460502,3,0.7721
"295","China","29","97","MeanLA",3,50,4.980944444,4.980944444,4.980944444,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"296","China","29","97","MeanLDMC",1,50,0.475669911253,0.475559191063787,0.475780631442213,2.11900798096854e-06,1.99022915600459e-06,2.2477868059325e-06,-0.772883469589857,-0.949214421683692,-0.596552517496022,-1.38573877763813,-1.67365264281768,-1.09782491245858,3,0.7721
"297","China","29","97","MeanLDMC",3,50,0.26771076,0.26771076,0.26771076,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"298","China","29","97","MeanLL",1,50,25.884874,24.309684360583,27.460063639417,278.4519738,256.600951749493,300.302995850507,-0.834116596595904,-1.05520450869737,-0.613028684494439,-1.26873559161963,-1.64990329072812,-0.887567892511134,3,0.7721
"299","China","29","97","MeanLL",3,50,7.533333333,7.533333333,7.533333333,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"300","China","29","97","MeanSLA",1,50,77.760492494048,76.4762749570473,79.0447100310487,177.517326794547,163.140174317389,191.894479271706,0.824819511082632,0.597569465836797,1.05206955632847,-1.28157984114592,-1.67709523418157,-0.886064448110269,3,0.7721
"301","China","29","97","MeanSLA",3,50,62.04834134,62.04834134,62.04834134,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7721
"302","China","29","98","C_N_ratio",1,50,27.0737332360078,27.0737332360078,27.0737332360078,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"303","China","29","98","C_N_ratio",3,50,21.9375853381541,21.9375853381541,21.9375853381541,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"304","China","29","98","MaxH",1,50,140,140,140,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"305","China","29","98","MaxH",3,50,50,50,50,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"306","China","29","98","MaxLS",1,50,24000,24000,24000,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"307","China","29","98","MaxLS",3,50,442,442,442,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"308","China","29","98","MeanLA",1,50,2.0600375,2.0600375,2.0600375,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"309","China","29","98","MeanLA",3,50,2.314805556,2.314805556,2.314805556,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"310","China","29","98","MeanLDMC",1,50,0.5112167,0.5112167,0.5112167,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"311","China","29","98","MeanLDMC",3,50,0.262940096,0.262940096,0.262940096,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"312","China","29","98","MeanLL",1,50,44.75,44.75,44.75,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"313","China","29","98","MeanLL",3,50,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"314","China","29","98","MeanSLA",1,50,64.52059649,64.52059649,64.52059649,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"315","China","29","98","MeanSLA",3,50,80.63086389,80.63086389,80.63086389,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7721
"316","China","29","99","C_N_ratio",1,50,22.087100718748,21.5612185459609,22.612982891535,24.7036557981748,24.3791165220255,25.0281950743242,0.00611862547705572,-0.205021691317244,0.217258942271355,-1.97573225627656,-2.02949263844237,-1.92197187411075,1,0.7721
"317","China","29","99","MaxH",1,50,170,170,170,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"318","China","29","99","MaxLS",1,50,16500,16500,16500,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"319","China","29","99","MeanLA",1,50,2.307163025,2.307163025,2.307163025,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"320","China","29","99","MeanLDMC",1,50,0.481377014,0.481377014,0.481377014,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"321","China","29","99","MeanLL",1,50,48.64705882,48.64705882,48.64705882,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"322","China","29","99","MeanSLA",1,50,80.68335101,80.68335101,80.68335101,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7721
"323","China","30","100","C_N_ratio",1,50,12.3876013349751,12.3876013349751,12.3876013349751,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"324","China","30","100","MaxH",1,50,170,170,170,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"325","China","30","100","MaxLS",1,50,58692,58692,58692,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"326","China","30","100","MeanLA",1,50,0.226169856,0.226169856,0.226169856,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"327","China","30","100","MeanLDMC",1,50,0.398706897,0.398706897,0.398706897,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"328","China","30","100","MeanLL",1,50,0.835,0.835,0.835,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"329","China","30","100","MeanSLA",1,50,117.7193878,117.7193878,117.7193878,0,0,0,NA,NA,NA,NA,NA,NA,3,0.7493
"330","China","30","101","C_N_ratio",1,50,13.7554508370514,13.7554508370514,13.7554508370514,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"331","China","30","101","C_N_ratio",3,50,20.2286328042281,20.0605760319748,20.3966895764814,2.93862764997617,2.90042336342795,2.9768319365244,-0.00585407054818851,-0.201695518559063,0.189987377462686,-1.98189892379212,-2.03463262711527,-1.92916522046897,2,0.7493
"332","China","30","101","MaxH",1,50,64,64,64,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"333","China","30","101","MaxH",3,50,26,26,26,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"334","China","30","101","MaxLS",1,50,32300,32300,32300,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"335","China","30","101","MaxLS",3,50,800,800,800,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"336","China","30","101","MeanLA",1,50,0.209766204,0.209766204,0.209766204,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"337","China","30","101","MeanLA",3,50,2.4544,2.4544,2.4544,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"338","China","30","101","MeanLDMC",1,50,0.39288307,0.39288307,0.39288307,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"339","China","30","101","MeanLDMC",3,50,0.27725,0.27725,0.27725,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"340","China","30","101","MeanLL",1,50,0.86,0.86,0.86,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"341","China","30","101","MeanLL",3,50,6.5,6.5,6.5,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"342","China","30","101","MeanSLA",1,50,109.8588981,109.8588981,109.8588981,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"343","China","30","101","MeanSLA",3,50,55.32912534,55.32912534,55.32912534,0,0,0,NA,NA,NA,NA,NA,NA,2,0.7493
"344","China","30","102","C_N_ratio",1,50,9.46349720249469,9.46349720249469,9.46349720249469,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"345","China","30","102","C_N_ratio",3,50,20.251939818329,20.1129829216422,20.3908967150158,2.94669682564905,2.92183297050183,2.97156068079628,-0.0324806428768887,-0.193626703952022,0.128665418198245,-1.99312860191745,-2.02697559507058,-1.95928160876432,1,0.7487
"346","China","30","102","MaxH",1,50,147,147,147,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"347","China","30","102","MaxH",3,50,26,26,26,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"348","China","30","102","MaxLS",1,50,44660,44660,44660,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"349","China","30","102","MaxLS",3,50,800,800,800,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"350","China","30","102","MeanLA",1,50,0.241494135,0.241494135,0.241494135,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"351","China","30","102","MeanLA",3,50,2.4544,2.4544,2.4544,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"352","China","30","102","MeanLDMC",1,50,0.381235103,0.381235103,0.381235103,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"353","China","30","102","MeanLDMC",3,50,0.27725,0.27725,0.27725,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"354","China","30","102","MeanLL",1,50,0.905,0.905,0.905,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"355","China","30","102","MeanLL",3,50,6.5,6.5,6.5,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"356","China","30","102","MeanSLA",1,50,98.20445223,98.20445223,98.20445223,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"357","China","30","102","MeanSLA",3,50,55.32912534,55.32912534,55.32912534,0,0,0,NA,NA,NA,NA,NA,NA,1,0.7487
"358","China","30","103","C_N_ratio",1,50,11.59658291732,11.59658291732,11.59658291732,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"359","China","30","103","MaxH",1,50,162,162,162,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"360","China","30","103","MaxLS",1,50,58050,58050,58050,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"361","China","30","103","MeanLA",1,50,0.456724247,0.456724247,0.456724247,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"362","China","30","103","MeanLDMC",1,50,0.395895575,0.395895575,0.395895575,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"363","China","30","103","MeanLL",1,50,1.925,1.925,1.925,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"364","China","30","103","MeanSLA",1,50,97.10830936,97.10830936,97.10830936,0,0,0,NA,NA,NA,NA,NA,NA,0,0.7482
"365","China","34","114","C_N_ratio",2,50,24.6882611470711,24.6882611470711,24.6882611470711,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"366","China","34","114","C_N_ratio",3,50,17.9511252251018,17.9445959714419,17.9576544787617,0.00360536424601105,0.00342303914095631,0.0037876893510658,0.3875194590786,0.155354265155354,0.619684653001847,-1.81485556071858,-2.05662501971892,-1.57308610171825,2,0.9446
"367","China","34","114","MaxH",2,50,26,26,26,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"368","China","34","114","MaxH",3,50,17.3926,17.3484384228321,17.4367615771679,0.238943434343434,0.228615692264235,0.249271176422634,0.439139973638904,0.248073117170078,0.63020683010773,-1.78897037452966,-1.98044604788161,-1.5974947011777,2,0.9446
"369","China","34","114","MaxLS",2,50,960,960,960,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"370","China","34","114","MaxLS",3,50,518.304,513.652248519457,522.955751480543,2210.89047272727,2114.81133817447,2306.96960728008,0.41270410386014,0.205909254046342,0.619498953673938,-1.80552272216735,-1.99372640476039,-1.61731903957432,2,0.9446
"371","China","34","114","MeanLA",2,50,0.434317909,0.434317909,0.434317909,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"372","China","34","114","MeanLA",3,50,0.270905947242,0.263065439703644,0.278746454780356,0.00688202489417441,0.00658459577442069,0.00717945401392812,-0.416600337731164,-0.61535062042175,-0.217850055040578,-1.80548840124251,-1.99492830061825,-1.61604850186677,2,0.9446
"373","China","34","114","MeanLDMC",2,50,0.513808315,0.513808315,0.513808315,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"374","China","34","114","MeanLDMC",3,50,0.3851345488204,0.38030497391277,0.38996412372803,0.00299289245279304,0.00287389539111154,0.00311188951447455,0.433495250257895,0.248976367627878,0.618014132887911,-1.79638039830076,-1.96660349256791,-1.62615730403362,2,0.9446
"375","China","34","114","MeanLL",2,50,12.69,12.69,12.69,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"376","China","34","114","MeanLL",3,50,1.6952669998036,1.66597844251903,1.72455555708817,0.0680437268646009,0.0648997558911823,0.0711876978380194,-0.364668674166972,-0.598618155928111,-0.130719192405832,-1.83139398511649,-2.03260935178753,-1.63017861844545,2,0.9446
"377","China","34","114","MeanSLA",2,50,78.15107595,78.15107595,78.15107595,0,0,0,NA,NA,NA,NA,NA,NA,2,0.9446
"378","China","34","114","MeanSLA",3,50,113.99171942956,113.210271212187,114.773167646933,64.58678578732,61.9713148494561,67.202256725184,0.419809898248971,0.21833141621044,0.621288380287503,-1.80169590119407,-1.97472017423224,-1.6286716281559,2,0.9446
"379","China","34","115","C_N_ratio",2,50,24.6882611470711,24.6882611470711,24.6882611470711,0,0,0,NA,NA,NA,NA,NA,NA,1,0.9434
"380","China","34","115","C_N_ratio",3,50,12.248782985429,11.9351031953298,12.5624627755282,10.3104245209823,9.8258900030289,10.7949590389356,0.243442541018658,0.0545451291451511,0.432339952892164,-1.76147753719587,-1.8636522970359,-1.65930277735583,1,0.9434
"381","China","34","115","MaxH",2,50,26,26,26,0,0,0,NA,NA,NA,NA,NA,NA,1,0.9434
"382","China","34","115","MaxH",3,50,22.2546,21.6481980655354,22.8610019344646,40.7460707070707,39.1908275542465,42.3013138598949,0.389924318745773,0.193159277517816,0.586689359973731,-1.82799785235373,-1.99233833686534,-1.66365736784212,1,0.9434
"383","China","34","115","MaxLS",2,50,960,960,960,0,0,0,NA,NA,NA,NA,NA,NA,1,0.9434
"384","China","34","115","MaxLS",3,50,720.4624,707.245359274065,733.679440725935,22904.8252767677,21699.0255265782,24110.6250269572,0.26156532707229,0.0866368343803283,0.436493819764251,-1.70415191249794,-1.84796586378293,-1.56033796121296,1,0.9434
"385","China","34","115","MeanLA",2,50,0.434317909,0.434317909,0.434317909,0,0,0,NA,NA,NA,NA,NA,NA,1,0.9434
"386","China","34","115","MeanLA",3,50,0.1338844864328,0.125536187583859,0.142232785281741,0.00568482993851657,0.00474500653947721,0.00662465333755592,0.808663669280137,0.594009355299904,1.02331798326037,-0.0323619265378902,-0.386398029522235,0.321674176446455,1,0.9434
"387","China","34","115","MeanLDMC",2,50,0.513808315,0.513808315,0.513808315,0,0,0,NA,NA,NA,NA,NA,NA,1,0.9434
